player_id,started,minutes,goals,assists,cs,saves,bonus,bps,yellow,red,auto_subbed,final_points
1,,90,0,0,0,3,0,12,0,0,,3
7,,45,0,0,0,0,0,5,1,0,,0
8,,90,0,0,0,0,0,8,0,0,,2
10,,45,0,0,0,0,0,-1,1,0,,0
16,,90,0,1,0,0,0,21,0,0,,5
17,,33,0,0,0,0,0,3,0,0,,1
18,,33,0,0,0,0,0,2,0,0,,1
19,,56,0,0,0,0,0,3,0,0,,1
21,,90,0,0,0,0,0,16,0,0,,4
22,,90,1,0,0,0,2,28,0,0,,9
26,,56,0,0,0,0,0,1,1,0,,0
27,,15,0,0,0,0,0,3,0,0,,1
32,,90,0,0,1,4,0,30,0,0,,7
36,,90,0,0,1,0,0,28,0,0,,6
37,,90,0,0,1,0,1,31,0,0,,7
38,,90,0,0,1,0,2,32,0,0,,8
41,,90,0,0,1,0,0,24,0,0,,6
44,,2,0,0,0,0,0,3,0,0,,1
47,,90,0,0,1,0,0,3,0,0,,3
48,,74,0,0,1,0,0,23,0,0,,3
50,,53,0,0,0,0,0,1,0,0,,1
52,,19,0,0,0,0,0,2,0,0,,1
53,,74,0,0,1,0,0,8,0,0,,3
54,,90,0,1,1,0,1,31,0,0,,9
55,,12,0,0,0,0,0,3,0,0,,1
58,,87,1,0,1,0,3,35,0,0,,11
59,,15,0,0,0,0,0,5,0,0,,1
64,,36,0,0,0,0,0,3,0,0,,1
67,,90,0,0,0,3,0,5,0,0,,2
72,,90,0,0,0,0,0,10,1,0,,2
73,,79,0,0,0,0,0,-1,0,0,,1
74,,90,0,0,0,0,0,4,0,0,,1
81,,19,0,0,0,0,0,2,0,0,,1
82,,90,0,0,0,0,0,6,1,0,,1
83,,90,1,1,0,0,2,38,0,0,,12
84,,90,0,0,0,0,0,10,1,0,,1
85,,70,1,0,0,0,2,33,0,0,,9
86,,19,0,0,0,0,0,4,1,0,,0
88,,45,0,0,0,0,0,-3,0,1,,-2
90,,45,0,0,0,0,0,-7,1,0,,0
97,,79,0,1,0,0,0,15,0,0,,5
98,,10,0,0,0,0,0,3,0,0,,1
100,,10,0,0,0,0,0,2,0,0,,1
101,,90,0,0,0,1,0,7,0,0,,2
106,,90,0,0,0,0,0,13,0,0,,4
107,,1,0,0,0,0,0,2,0,0,,1
109,,16,0,0,0,0,0,-1,0,0,,1
110,,90,0,0,0,0,0,7,0,0,,2
113,,90,0,0,0,0,0,14,0,0,,2
116,,73,0,0,1,0,0,17,0,0,,8
119,,90,0,0,0,0,0,3,1,0,,1
120,,74,0,0,1,0,0,6,0,0,,3
121,,90,0,0,0,0,0,20,0,0,,4
124,,90,0,1,0,0,1,26,0,0,,8
126,,84,0,0,0,0,0,10,0,0,,2
129,,5,0,0,0,0,0,3,0,0,,1
136,,90,2,0,0,0,3,46,0,0,,13
139,,90,0,0,1,3,0,33,0,0,,7
145,,83,1,0,1,0,3,49,0,0,,15
146,,90,0,0,1,0,0,29,0,0,,6
148,,90,0,0,1,0,1,34,0,0,,7
151,,90,0,0,1,0,0,25,0,0,,6
152,,6,0,0,0,0,0,4,0,0,,1
158,,55,0,1,0,0,0,13,0,0,,4
160,,83,0,0,1,0,0,7,0,0,,3
162,,6,0,0,0,0,0,1,0,0,,1
163,,34,0,0,0,0,0,3,0,0,,1
166,,90,0,0,1,0,0,13,0,0,,3
167,,6,0,0,0,0,0,3,0,0,,1
169,,83,0,0,1,0,0,14,0,0,,3
173,,90,0,0,1,0,0,20,1,0,,4
178,,64,0,0,1,0,0,9,0,0,,2
180,,25,1,0,0,0,0,27,0,0,,5
187,,90,0,0,0,0,0,10,0,0,,3
191,,90,0,0,0,0,0,6,0,0,,3
192,,90,0,0,0,0,0,8,0,0,,3
198,,90,0,0,0,0,0,-9,1,0,,0
200,,15,0,1,0,0,0,13,0,0,,4
202,,15,0,0,0,0,0,3,0,0,,1
205,,80,0,0,0,0,0,10,0,0,,2
207,,59,0,0,0,0,0,1,1,0,,0
209,,15,0,0,0,0,0,7,0,0,,1
210,,74,0,0,1,0,0,7,0,0,,3
215,,90,1,0,0,0,0,21,0,0,,6
217,,74,0,0,1,0,0,9,0,0,,2
220,,90,0,0,0,3,0,16,0,0,,3
224,,90,0,0,0,0,0,1,1,0,,1
225,,90,0,1,0,0,3,30,0,0,,8
226,,90,1,0,0,0,1,26,0,0,,9
228,,90,0,0,0,0,0,6,0,0,,2
230,,90,0,0,0,0,0,15,0,0,,4
236,,90,0,0,0,0,0,3,0,0,,2
237,,90,0,0,0,0,0,8,0,0,,2
238,,45,0,0,0,0,0,2,0,0,,1
241,,37,0,0,0,0,0,-3,0,1,,-2
242,,90,1,0,0,0,0,30,0,0,,7
249,,54,0,0,0,0,0,2,0,0,,1
250,,35,0,0,0,0,0,3,0,0,,1
253,,90,0,0,0,4,0,16,0,0,,2
256,,90,0,0,0,0,0,0,0,0,,1
257,,90,0,0,0,0,0,10,0,0,,3
258,,84,0,0,0,0,0,-2,0,0,,1
260,,90,0,0,0,0,0,3,1,0,,0
261,,90,0,0,0,0,0,2,0,0,,1
266,,71,0,0,0,0,0,14,0,0,,2
267,,37,0,0,0,0,0,2,0,0,,1
270,,12,0,0,0,0,0,4,0,0,,1
271,,84,0,0,0,0,0,13,0,0,,4
272,,5,0,0,0,0,0,-1,1,0,,0
273,,77,0,0,0,0,0,19,0,0,,4
276,,5,0,0,0,0,0,3,0,0,,1
283,,90,1,0,0,0,0,17,0,0,,6
284,,52,0,0,0,0,0,2,1,0,,0
287,,90,0,0,0,3,0,-2,0,0,,1
291,,90,0,1,0,0,0,25,0,0,,3
292,,90,0,0,0,0,0,3,0,0,,2
293,,90,0,0,0,0,0,-5,0,0,,0
295,,90,0,0,0,0,0,5,0,0,,2
299,,79,0,0,0,0,0,19,0,0,,2
300,,10,0,0,0,0,0,3,0,0,,1
301,,45,0,0,0,0,0,1,0,0,,1
303,,90,0,0,0,0,0,16,0,0,,2
304,,45,0,0,0,0,0,1,0,0,,1
310,,86,0,0,0,0,0,3,0,0,,2
311,,3,0,0,0,0,0,1,0,0,,1
