player_id,started,minutes,goals,assists,cs,saves,bonus,bps,yellow,red,auto_subbed,final_points
1,,90,0,0,1,3,2,29,0,0,,9
5,,90,0,0,1,0,3,32,0,0,,11
6,,90,0,0,1,0,0,26,1,0,,5
7,,45,0,0,0,0,0,-1,0,0,,1
10,,90,0,0,1,0,0,23,0,0,,6
11,,27,0,0,0,0,0,3,0,0,,1
16,,79,0,0,1,0,0,-2,1,0,,2
17,,23,0,1,0,0,0,12,0,0,,4
18,,10,0,0,0,0,0,4,0,0,,1
20,,90,1,0,1,0,1,27,1,0,,8
21,,90,0,0,1,0,0,18,0,0,,3
26,,39,0,0,0,0,0,7,0,0,,1
30,,23,0,0,0,0,0,6,0,0,,1
32,,90,0,1,0,4,1,27,0,0,,6
36,,79,0,0,0,0,0,1,0,0,,1
37,,16,0,0,0,0,0,10,0,0,,1
38,,90,0,0,0,0,0,12,0,0,,1
39,,73,0,0,0,0,0,2,0,0,,1
40,,90,0,0,0,0,0,1,1,0,,0
44,,10,0,0,0,0,0,5,0,0,,1
47,,90,0,0,0,0,0,6,0,0,,2
48,,90,0,0,0,0,0,19,0,0,,4
49,,5,0,0,0,0,0,5,0,0,,1
50,,16,0,0,0,0,0,5,0,0,,1
52,,29,0,1,0,0,0,19,0,0,,4
54,,84,0,1,0,0,0,21,0,0,,5
55,,79,1,0,0,0,2,28,0,0,,9
64,,90,1,0,0,0,3,30,0,0,,9
67,,90,0,0,1,2,0,26,0,0,,6
72,,90,0,0,1,0,0,26,0,0,,8
73,,90,0,1,1,0,2,32,0,0,,11
74,,90,0,0,1,0,3,37,0,0,,9
77,,90,0,0,1,0,0,24,0,0,,6
82,,180,1,0,2,0,1,45,0,0,,12
83,,22,0,0,0,0,0,10,0,0,,1
84,,77,0,0,1,0,0,11,1,0,,2
85,,47,0,0,0,0,0,8,0,0,,1
86,,11,0,0,0,0,0,3,0,0,,1
87,,41,0,0,0,0,0,-1,0,1,,-2
90,,90,0,0,1,0,0,9,1,0,,4
97,,42,0,0,0,0,0,4,0,0,,1
98,,11,0,0,0,0,0,6,0,0,,1
100,,78,0,0,1,0,0,-1,0,0,,2
101,,90,0,0,0,7,0,19,0,0,,3
106,,90,0,0,0,0,0,2,0,0,,1
107,,90,0,0,0,0,0,2,0,0,,1
108,,90,0,0,0,0,0,3,1,0,,2
110,,90,0,0,0,0,0,0,0,0,,1
116,,60,0,0,0,0,0,4,0,0,,2
119,,15,0,0,0,0,0,4,0,0,,1
120,,90,0,0,0,0,0,-1,0,0,,2
121,,68,0,0,0,0,0,11,0,0,,4
124,,11,0,0,0,0,0,0,1,0,,0
125,,29,0,0,0,0,0,2,0,0,,1
126,,90,0,0,0,0,0,8,0,0,,4
129,,78,0,0,0,0,0,15,0,0,,2
135,,19,0,0,0,0,0,-1,0,0,,1
136,,90,0,0,0,0,0,8,0,0,,2
139,,90,0,0,1,1,0,23,0,0,,6
145,,87,0,2,1,0,3,59,0,0,,15
146,,90,1,0,1,0,2,38,0,0,,14
148,,90,0,0,1,0,0,21,0,0,,6
151,,90,0,0,1,0,0,31,0,0,,6
152,,32,0,0,0,0,0,3,0,0,,1
157,,57,0,0,0,0,0,1,1,0,,0
158,,14,0,0,0,0,0,0,0,0,,1
159,,2,0,0,0,0,0,3,0,0,,1
160,,90,1,0,1,0,1,37,0,0,,9
163,,87,1,0,1,0,0,31,0,0,,8
166,,14,0,0,0,0,0,2,0,0,,1
167,,75,0,0,1,0,0,19,0,0,,5
178,,75,0,0,1,0,0,10,0,0,,2
181,,2,0,0,0,0,0,2,0,0,,1
183,,90,0,0,0,5,0,13,0,0,,2
187,,90,0,0,0,0,0,8,0,0,,1
191,,90,0,0,0,0,0,5,0,0,,3
195,,90,0,0,0,0,0,3,0,0,,1
198,,90,0,0,0,0,0,2,0,0,,3
200,,87,1,0,0,0,0,26,0,0,,7
202,,3,0,0,0,0,0,4,0,0,,1
207,,68,0,1,0,0,0,26,0,0,,5
209,,11,0,0,0,0,0,3,0,0,,1
210,,90,0,0,0,0,0,22,0,0,,4
215,,79,1,0,0,0,0,20,1,0,,5
216,,11,0,0,0,0,0,2,0,0,,1
217,,21,0,0,0,0,0,1,0,0,,1
221,,90,0,0,0,2,0,11,0,0,,2
224,,90,0,0,0,0,0,2,1,0,,1
225,,27,0,0,0,0,0,9,0,0,,1
227,,90,0,0,0,0,0,14,0,0,,4
228,,90,0,0,0,0,0,7,0,0,,2
230,,90,0,1,0,0,0,19,0,0,,5
235,,90,0,0,0,0,0,13,0,0,,2
237,,90,1,0,0,0,2,24,1,0,,8
241,,90,0,0,0,0,0,18,1,0,,1
242,,90,0,1,0,0,0,10,0,0,,5
243,,10,0,0,0,0,0,8,0,0,,1
246,,62,0,0,0,0,0,14,0,0,,2
