player_id,started,minutes,goals,assists,cs,saves,bonus,bps,yellow,red,auto_subbed,final_points
1,,90,0,0,1,2,1,30,0,0,,7
5,,90,0,0,1,0,0,28,0,0,,6
6,,90,0,0,1,0,0,28,1,0,,7
7,,66,0,0,1,0,0,18,0,0,,6
8,,90,0,0,1,0,0,24,0,0,,6
18,,59,0,0,0,0,0,3,0,0,,1
19,,30,0,1,0,0,0,20,0,0,,4
20,,88,0,1,1,0,0,23,0,0,,6
21,,90,0,0,1,0,0,16,0,0,,5
24,,1,0,0,0,0,0,3,0,0,,1
26,,90,1,0,1,0,2,39,0,0,,10
30,,66,0,1,1,0,0,25,0,0,,5
31,,59,0,0,0,0,0,1,0,0,,1
32,,90,0,0,0,7,2,26,0,0,,6
36,,90,0,0,0,0,0,5,0,0,,2
37,,85,0,0,0,0,0,14,0,0,,4
38,,90,0,0,0,0,0,14,0,0,,2
39,,13,0,0,0,0,0,2,0,0,,1
40,,90,0,0,0,0,0,12,0,0,,2
44,,4,0,0,0,0,0,5,0,0,,1
47,,90,1,0,0,0,3,36,0,0,,10
49,,24,0,0,0,0,0,5,0,0,,1
50,,65,0,0,0,0,0,4,1,0,,1
52,,3,0,0,0,0,0,4,0,0,,1
55,,13,0,0,0,0,0,8,0,0,,1
59,,90,0,0,0,0,0,17,0,0,,4
64,,85,0,0,0,0,0,0,0,0,,2
67,,90,0,0,0,3,0,12,0,0,,3
72,,90,0,0,0,0,0,14,0,0,,2
73,,4,0,0,0,0,0,3,0,0,,1
74,,90,0,0,0,0,0,7,0,0,,2
77,,90,0,1,0,0,0,24,0,0,,7
82,,90,0,0,0,0,0,4,0,0,,2
83,,90,1,1,0,0,2,40,0,0,,12
86,,3,0,0,0,0,0,3,0,0,,1
87,,25,0,0,0,0,0,7,0,0,,1
88,,90,0,0,0,0,0,21,0,0,,4
90,,90,0,0,0,0,0,16,0,0,,2
97,,89,0,0,0,0,0,4,0,0,,2
98,,1,0,0,0,0,0,3,0,0,,1
100,,64,0,0,0,0,0,7,0,0,,2
101,,90,0,0,0,1,0,3,0,0,,1
107,,79,0,0,0,0,0,3,0,0,,1
108,,90,0,0,0,0,0,9,0,0,,3
109,,90,0,0,0,0,0,-1,0,0,,1
110,,90,0,0,0,0,0,3,0,0,,1
113,,90,0,0,0,0,0,4,0,0,,1
119,,86,1,0,1,0,0,29,0,0,,8
121,,3,0,0,0,0,0,7,0,0,,1
124,,55,0,0,0,0,0,8,0,0,,1
125,,90,1,0,0,0,3,44,1,0,,9
126,,86,0,2,0,0,0,29,0,0,,8
129,,34,0,0,0,0,0,6,0,0,,1
130,,10,0,0,0,0,0,6,0,0,,1
135,,64,0,0,0,0,0,3,0,0,,2
136,,90,1,0,0,0,0,18,1,0,,5
139,,90,0,0,0,3,0,15,0,0,,3
143,,90,0,0,0,0,0,16,0,0,,4
145,,70,0,0,0,0,0,6,0,0,,2
146,,90,0,0,0,0,0,11,0,0,,4
148,,90,0,0,0,0,0,8,0,0,,2
157,,90,0,0,0,0,0,4,0,0,,2
158,,81,0,0,0,0,0,0,0,0,,2
160,,19,0,0,0,0,0,2,0,0,,1
163,,8,0,0,0,0,0,3,0,0,,1
164,,8,0,0,0,0,0,4,0,0,,1
167,,70,0,0,0,0,0,11,0,0,,2
169,,19,0,0,0,0,0,0,1,0,,0
178,,19,0,0,0,0,0,5,0,0,,1
181,,81,0,0,0,0,0,5,0,0,,2
187,,90,0,0,0,0,0,6,0,0,,1
191,,90,0,0,0,0,0,8,0,0,,1
193,,90,0,0,0,0,0,11,1,0,,0
195,,90,0,0,0,0,0,15,0,0,,1
200,,65,0,0,0,0,0,11,0,0,,2
202,,24,0,0,0,0,0,2,0,0,,1
206,,66,0,0,0,0,0,3,0,0,,2
207,,90,0,0,0,0,0,18,0,0,,2
209,,45,0,0,0,0,0,2,1,0,,0
210,,23,0,0,0,0,0,0,0,0,,1
215,,66,0,0,0,0,0,7,0,0,,2
217,,23,0,0,0,0,0,3,0,0,,1
220,,90,0,0,0,2,0,16,0,0,,2
224,,90,0,1,0,0,0,23,1,0,,4
