player_id,name,pos,club,now_price,owned_by_%,xG_last4,xA_last4,xGI_last4,npXGI90_last6,shots_box_last4,big_chances_last4,key_passes_last4,mins_last4,expected_minutes_gw+1,proj_points_gw+1,proj_points_next3,injury_status,notes,legend_weight
411,Erling Haaland,FWD,MCI,15.5,69.7,0,0,0,,0,0,0,0,,,,Fit,,1.0
165,João Pedro Junqueira de Jesus,FWD,CHE,7.5,61.5,0,0,0,,0,0,0,0,,,,Fit,,1.0
426,Bruno Borges Fernandes,MID,MUN,12.0,49.7,0,0,0,,0,0,0,0,,,,Fit,,1.0
368,Dominik Szoboszlai,MID,LIV,7.0,41.4,0,0,0,,0,0,0,0,,,,Fit,,1.0
1,David Raya Martín,GKP,ARS,6.0,35.6,0,0,0,,0,0,0,0,,,,Fit,,1.0
427,Bryan Mbeumo,MID,MUN,8.0,33.0,0,0,0,,0,0,0,0,,,,Fit,,1.0
8,Riccardo Calafiori,DEF,ARS,5.5,30.7,0,0,0,,0,0,0,0,,,,Fit,,1.0
4,Gabriel dos Santos Magalhães,DEF,ARS,8.0,29.3,0,0,0,,0,0,0,0,,,,Fit,,1.0
346,Dominic Calvert-Lewin,FWD,LEE,6.0,28.5,0,0,0,,0,0,0,0,,,,Fit,,1.0
397,Antoine Semenyo,MID,MCI,8.5,26.5,0,0,0,,0,0,0,0,,,,Fit,,1.0
40,Morgan Rogers,MID,CHE,7.5,26.1,0,0,0,,0,0,0,0,,,,Fit,,1.0
499,Pedro Porro Sauceda,DEF,TOT,5.5,22.8,0,0,0,,0,0,0,0,,,,Fit,,1.0
423,Luke Shaw,DEF,MUN,4.5,21.8,0,0,0,,0,0,0,0,,,,Fit,,1.0
496,Antonín Kinský,GKP,TOT,4.5,21.7,0,0,0,,0,0,0,0,,,,Fit,,1.0
387,Nico O'Reilly,DEF,MCI,6.5,21.5,0,0,0,,0,0,0,0,,,,Fit,,1.0
497,Martin Dubravka,GKP,TOT,4.0,21.2,0,0,0,,0,0,0,0,,,,Fit,,1.0
109,Bart Verbruggen,GKP,BHA,4.5,19.6,0,0,0,,0,0,0,0,,,,Fit,,1.0
13,Declan Rice,MID,ARS,7.5,19.3,0,0,0,,0,0,0,0,,,,Fit,,1.0
388,Marc Guéhi,DEF,MCI,6.0,19.2,0,0,0,,0,0,0,0,,,,Fit,,1.0
356,Virgil van Dijk,DEF,LIV,6.5,18.4,0,0,0,,0,0,0,0,,,,Fit,,1.0
557,Christos Tzolis,MID,ARS,6.5,18.2,0,0,0,,0,0,0,0,,,,Fit,,1.0
259,Issa Diop,DEF,IPS,4.0,18.0,0,0,0,,0,0,0,0,,,,Fit,,1.0
412,Senne Lammens,GKP,MUN,5.0,17.9,0,0,0,,0,0,0,0,,,,Fit,,1.0
106,Igor Thiago Nascimento Rodrigues,FWD,BRE,8.0,17.8,0,0,0,,0,0,0,0,,,,Fit,,1.0
31,Ezri Konsa Ngoyo,DEF,AVL,4.5,16.0,0,0,0,,0,0,0,0,,,,Fit,,1.0
379,Alexander Isak,FWD,LIV,9.0,15.9,0,0,0,,0,0,0,0,,,,Fit,,1.0
237,Iliman Ndiaye,MID,EVE,6.0,15.8,0,0,0,,0,0,0,0,,,,Fit,,1.0
552,Brian Brobbey,FWD,SUN,6.0,14.9,0,0,0,,0,0,0,0,,,,Fit,,1.0
175,Milan van Ewijk,DEF,COV,4.0,14.4,0,0,0,,0,0,0,0,,,,Fit,,1.0
418,Harry Maguire,DEF,MUN,5.0,14.3,0,0,0,,0,0,0,0,,,,Fit,,1.0
366,Florian Wirtz,MID,LIV,7.5,14.2,0,0,0,,0,0,0,0,,,,Fit,,1.0
124,Pascal Groß,MID,BHA,5.5,13.0,0,0,0,,0,0,0,0,,,,Fit,,1.0
480,Morgan Gibbs-White,MID,NFO,8.0,12.0,0,0,0,,0,0,0,0,,,,Fit,,1.0
55,Ollie Watkins,FWD,AVL,8.0,11.7,0,0,0,,0,0,0,0,,,,Fit,,1.0
391,Joško Gvardiol,DEF,MCI,5.5,11.5,0,0,0,,0,0,0,0,,,,Fit,,1.0
542,Enzo Le Fée,MID,SUN,6.0,11.5,0,0,0,,0,0,0,0,,,,Fit,,1.0
212,Will Hughes,MID,CRY,4.5,11.3,0,0,0,,0,0,0,0,,,,Fit,,1.0
428,Matheus Santos Carneiro da Cunha,MID,MUN,8.0,10.9,0,0,0,,0,0,0,0,,,,Fit,,1.0
469,Neco Williams,DEF,NFO,5.0,10.7,0,0,0,,0,0,0,0,,,,Fit,,1.0
201,Daniel Muñoz Mejía,DEF,CRY,5.5,10.6,0,0,0,,0,0,0,0,,,,Fit,,1.0
154,Cole Palmer,MID,CHE,9.5,10.5,0,0,0,,0,0,0,0,,,,Fit,,1.0
25,Viktor Gyökeres,FWD,ARS,7.5,10.3,0,0,0,,0,0,0,0,,,,Fit,,1.0
200,Maxence Lacroix,DEF,CHE,6.0,10.2,0,0,0,,0,0,0,0,,,,Fit,,1.0
11,Cristhian Mosquera,DEF,ARS,5.5,9.7,0,0,0,,0,0,0,0,,,,Fit,,1.0
229,James Tarkowski,DEF,EVE,6.0,9.4,0,0,0,,0,0,0,0,,,,Fit,,1.0
12,Bukayo Saka,MID,ARS,9.5,9.4,0,0,0,,0,0,0,0,,,,Fit,,1.0
498,Marcos Senesi Barón,DEF,TOT,6.0,9.2,0,0,0,,0,0,0,0,,,,Fit,,1.0
142,Reece James,DEF,CHE,5.5,9.2,0,0,0,,0,0,0,0,,,,Fit,,1.0
112,Jan Paul van Hecke,DEF,TOT,5.0,9.1,0,0,0,,0,0,0,0,,,,Fit,,1.0
384,Gianluigi Donnarumma,GKP,MCI,5.5,9.1,0,0,0,,0,0,0,0,,,,Fit,,1.0
481,Elliot Anderson,MID,MCI,6.5,9.0,0,0,0,,0,0,0,0,,,,Fit,,1.0
452,Bruno Guimarães Rodriguez Moura,MID,ARS,7.0,8.5,0,0,0,,0,0,0,0,,,,Fit,,1.0
32,Matty Cash,DEF,AVL,4.5,8.5,0,0,0,,0,0,0,0,,,,Fit,,1.0
226,Jordan Pickford,GKP,EVE,5.5,8.3,0,0,0,,0,0,0,0,,,,Fit,,1.0
399,Rayan Cherki,MID,MCI,7.5,7.9,0,0,0,,0,0,0,0,,,,Fit,,1.0
173,Bobby Thomas,DEF,COV,4.0,7.8,0,0,0,,0,0,0,0,,,,Fit,,1.0
272,Jonah Kusi-Asare,FWD,FUL,4.5,7.4,0,0,0,,0,0,0,0,,,,Fit,,1.0
503,Micky van de Ven,DEF,TOT,5.0,7.3,0,0,0,,0,0,0,0,,,,Fit,,1.0
260,Harry Wilson,MID,LEE,6.5,7.0,0,0,0,,0,0,0,0,,,,Fit,,1.0
204,Tyrick Mitchell,DEF,CRY,4.5,6.6,0,0,0,,0,0,0,0,,,,Fit,,1.0
15,Martin Ødegaard,MID,ARS,6.5,6.3,0,0,0,,0,0,0,0,,,,Fit,,1.0
534,Trai Hume,DEF,SUN,4.5,6.2,0,0,0,,0,0,0,0,,,,Fit,,1.0
223,Jean-Philippe Mateta,FWD,CRY,6.5,6.0,0,0,0,,0,0,0,0,,,,Fit,,1.0
82,Caoimhín Kelleher,GKP,BRE,5.0,5.9,0,0,0,,0,0,0,0,,,,Fit,,1.0
208,Ismaïla Sarr,MID,CRY,6.5,5.8,0,0,0,,0,0,0,0,,,,Fit,,1.0
