player_id,name,pos,club,now_price,owned_by_%,xG_last4,xA_last4,xGI_last4,npXGI90_last6,shots_box_last4,big_chances_last4,key_passes_last4,mins_last4,expected_minutes_gw+1,proj_points_gw+1,proj_points_next3,injury_status,notes,legend_weight
486,Anthony Elanga,MID,NEW,7.0,7.4,,,,,,,,,,,,,,1.0
508,Neco Williams,DEF,NFO,5.0,7.1,,,,,,,,,,,,,,1.0
291,James Tarkowski,DEF,EVE,5.5,7.0,,,,,,,,,,,,,,1.0
624,Jarrod Bowen,FWD,WHU,7.7,6.7,,,,,,,,,,,,,,1.0
569,Cristian Romero,DEF,TOT,5.0,6.2,,,,,,,,,,,,,,1.0
469,Nick Pope,GKP,NEW,5.0,6.0,,,,,,,,,,,,,,1.0
441,Patrick Dorgu,DEF,MUN,4.5,5.8,,,,,,,,,,,,,,1.0
476,Dan Burn,DEF,NEW,5.0,5.6,,,,,,,,,,,,,,1.0
371,Milos Kerkez,DEF,LIV,6.0,5.6,,,,,,,,,,,,,,1.0
139,Bart Verbruggen,GKP,BHA,4.5,5.5,,,,,,,,,,,,,,1.0
311,Norberto Bercique Gomes Betuncal,FWD,EVE,5.4,5.3,,,,,,,,,,,,,,1.0
236,Pedro Lomba Neto,MID,CHE,7.0,5.3,,,,,,,,,,,,,,1.0
517,Elliot Anderson,MID,NFO,5.5,5.3,,,,,,,,,,,,,,1.0
515,Morgan Gibbs-White,MID,NFO,7.5,5.2,,,,,,,,,,,,,,1.0
681,Benjamin Sesko,FWD,MUN,7.4,5.1,,,,,,,,,,,,,,1.0
347,Gabriel Gudmundsson,DEF,LEE,4.0,5.0,,,,,,,,,100.0,,,,,1.0
450,Matheus Santos Carneiro da Cunha,MID,MUN,8.0,5.0,,,,,,,,,,,,,,1.0
242,Kiernan Dewsbury-Hall,MID,EVE,5.0,4.9,,,,,,,,,,,,,,1.0
36,Matty Cash,DEF,AVL,4.5,4.9,,,,,,,,,,,,,,1.0
157,Mitoma Kaoru,MID,BHA,6.4,4.8,,,,,,,,,,,,,,1.0
211,Aaron Ramsey,MID,BUR,4.4,4.7,,,,,,,,,,,,,,1.0
603,El Hadji Malick Diouf,DEF,WHU,4.4,4.7,,,,,,,,,,,,,,1.0
506,Murillo Costa dos Santos,DEF,NFO,5.5,4.7,,,,,,,,,75.0,,,,,1.0
225,Reece James,DEF,CHE,5.5,4.6,,,,,,,,,,,,,,1.0
67,Đorđe Petrović,GKP,BOU,4.5,4.5,,,,,,,,,,,,,,1.0
43,Álex Moreno Lopera,DEF,AVL,4.0,4.5,,,,,,,,,,,,,,1.0
413,Omar Marmoush,MID,MCI,8.3,4.1,,,,,,,,,,,,,,1.0
408,Rúben dos Santos Gato Alves Dias,DEF,MCI,5.5,4.0,,,,,,,,,,,,,,1.0
257,Maxence Lacroix,DEF,CRY,5.0,4.0,,,,,,,,,,,,,,1.0
16,Bukayo Saka,MID,ARS,9.8,3.8,,,,,,,,,,,,,,1.0
612,Lucas Tolentino Coelho de Lima,MID,WHU,5.9,3.6,,,,,,,,,,,,,,1.0
387,Dominik Szoboszlai,MID,LIV,6.5,3.6,,,,,,,,,,,,,,1.0
145,Maxim De Cuyper,DEF,BHA,4.5,3.6,,,,,,,,,75.0,,,,,1.0
267,Ismaïla Sarr,MID,CRY,6.5,3.6,,,,,,,,,,,,,,1.0
317,Joachim Andersen,DEF,FUL,4.5,3.3,,,,,,,,,,,,,,1.0
335,Josh King,MID,FUL,4.5,3.3,,,,,,,,,,,,,,1.0
348,Joe Rodon,DEF,LEE,4.0,3.3,,,,,,,,,100.0,,,,,1.0
669,Dan Ndoye,MID,NFO,6.1,3.3,,,,,,,,,,,,,,1.0
374,Ibrahima Konaté,DEF,LIV,5.5,3.2,,,,,,,,,,,,,,1.0
403,Joško Gvardiol,DEF,MCI,5.8,3.2,,,,,,,,,100.0,,,,,1.0
417,Rayan Cherki,MID,MCI,6.4,3.2,,,,,,,,,,,,,,1.0
26,Martín Zubimendi Ibáñez,MID,ARS,5.4,3.1,,,,,,,,,,,,,,1.0
474,Fabian Schär,DEF,NEW,5.5,3.1,,,,,,,,,100.0,,,,,1.0
167,Carlos Baleba,MID,BHA,4.9,3.0,,,,,,,,,,,,,,1.0
410,Rico Lewis,DEF,MCI,5.0,3.0,,,,,,,,,100.0,,,,,1.0
478,Kieran Trippier,DEF,NEW,5.0,2.9,,,,,,,,,,,,,,1.0
593,Pape Matar Sarr,MID,TOT,5.0,2.9,,,,,,,,,,,,,,1.0
531,Daniel Ballard,DEF,SUN,4.6,2.9,,,,,,,,,75.0,,,,,1.0
436,Matthijs de Ligt,DEF,MUN,5.0,2.8,,,,,,,,,,,,,,1.0
668,Granit Xhaka,MID,SUN,5.0,2.8,,,,,,,,,,,,,,1.0
97,Francisco Evanilson de Lima Barbosa,FWD,BOU,7.0,2.7,,,,,,,,,,,,,,1.0
714,Nick Woltemade,FWD,NEW,7.0,2.6,,,,,,,,,,,,,,1.0
717,Xavi Simons,MID,TOT,7.0,2.6,,,,,,,,,,,,,,1.0
600,Alphonse Areola,GKP,WHU,4.4,2.6,,,,,,,,,,,,,,1.0
736,Gianluigi Donnarumma,GKP,MCI,5.5,2.5,,,,,,,,,,,,,,1.0
488,Bruno Guimarães Rodriguez Moura,MID,NEW,6.5,2.5,,,,,,,,,,,,,,1.0
17,Martin Ødegaard,MID,ARS,7.9,2.4,,,,,,,,,75.0,,,,,1.0
573,Djed Spence,DEF,TOT,4.5,2.4,,,,,,,,,,,,,,1.0
338,Rodrigo Muniz Carvalho,FWD,FUL,5.5,2.4,,,,,,,,,,,,,,1.0
341,Karl Darlow,GKP,LEE,4.0,2.4,,,,,,,,,,,,,,1.0
444,Leny Yoro,DEF,MUN,4.5,2.3,,,,,,,,,,,,,,1.0
10,Myles Lewis-Skelly,DEF,ARS,5.3,2.3,,,,,,,,,,,,,,1.0
238,Estêvão Almeida de Oliveira Gonçalves,MID,CHE,6.5,2.3,,,,,,,,,,,,,,1.0
658,Nathan Fraser,FWD,WOL,4.4,2.2,,,,,,,,,,,,,,1.0
178,Danny Welbeck,FWD,BHA,6.3,2.1,,,,,,,,,,,,,,1.0
261,Chris Richards,DEF,CRY,4.5,2.1,,,,,,,,,,,,,,1.0
414,Phil Foden,MID,MCI,8.0,2.0,,,,,,,,,100.0,,,,,1.0
198,Axel Tuanzebe,DEF,BUR,3.9,2.0,,,,,,,,,100.0,,,,,1.0
37,Lucas Digne,DEF,AVL,4.5,2.0,,,,,,,,,,,,,,1.0
32,Emiliano Martínez Romero,GKP,AVL,5.0,2.0,,,,,,,,,100.0,,,,,1.0
205,Josh Cullen,MID,BUR,5.0,2.0,,,,,,,,,,,,,,1.0
182,James Trafford,GKP,MCI,4.9,1.9,,,,,,,,,,,,,,1.0
670,Robin Roefs,GKP,SUN,4.5,1.9,,,,,,,,,,,,,,1.0
497,Lewis Miley,MID,NEW,4.5,1.9,,,,,,,,,,,,,,1.0
258,Tyrick Mitchell,DEF,CRY,5.0,1.9,,,,,,,,,,,,,,1.0
654,Jørgen Strand Larsen,FWD,WOL,6.4,1.8,,,,,,,,,,,,,,1.0
452,Amad Diallo,MID,MUN,6.3,1.8,,,,,,,,,,,,,,1.0
18,Noni Madueke,MID,ARS,7.0,1.7,,,,,,,,,,,,,,1.0
187,Kyle Walker,DEF,BUR,4.5,1.7,,,,,,,,,,,,,,1.0
136,Igor Thiago Nascimento Rodrigues,FWD,BRE,6.0,1.7,,,,,,,,,,,,,,1.0
84,Marcus Tavernier,MID,BOU,5.5,1.7,,,,,,,,,,,,,,1.0
675,Angus Gunn,GKP,NFO,4.0,1.7,,,,,,,,,,,,,,1.0
233,Josh Acheampong,DEF,CHE,4.0,1.7,,,,,,,,,,,,,,1.0
652,Enso González Medina,MID,WOL,4.4,1.6,,,,,,,,,,,,,,1.0
628,José Malheiro de Sá,GKP,WOL,4.5,1.6,,,,,,,,,,,,,,1.0
218,Ashley Barnes,FWD,BUR,4.4,1.6,,,,,,,,,,,,,,1.0
314,Bernd Leno,GKP,FUL,5.0,1.6,,,,,,,,,,,,,,1.0
683,Omar Alderete,DEF,SUN,4.0,1.5,,,,,,,,,,,,,,1.0
567,Antonín Kinský,GKP,TOT,4.0,1.5,,,,,,,,,,,,,,1.0
276,Justin Devenny,MID,CRY,4.5,1.5,,,,,,,,,,,,,,1.0
561,Eliezer Mayenda Dossou,FWD,SUN,5.5,1.5,,,,,,,,,,,,,,1.0
516,Callum Hudson-Odoi,MID,NFO,6.0,1.5,,,,,,,,,,,,,,1.0
596,Dominic Solanke-Mitchell,FWD,TOT,7.2,1.5,,,,,,,,,,,,,,1.0
48,Youri Tielemans,MID,AVL,5.9,1.5,,,,,,,,,50.0,,,,,1.0
386,Alexis Mac Allister,MID,LIV,6.4,1.5,,,,,,,,,100.0,,,,,1.0
106,Nathan Collins,DEF,BRE,5.0,1.5,,,,,,,,,,,,,,1.0
467,Chido Obi,FWD,MUN,4.4,1.5,,,,,,,,,,,,,,1.0
473,Lewis Hall,DEF,NEW,5.4,1.4,,,,,,,,,,,,,,1.0
324,Alex Iwobi,MID,FUL,6.5,1.4,,,,,,,,,,,,,,1.0
399,Ederson Santana de Moraes,GKP,MCI,5.3,1.4,,,,,,,,,,,,,,1.0
228,Malo Gusto,DEF,CHE,4.9,1.4,,,,,,,,,,,,,,1.0
638,Ki-Jana Hoever,DEF,WOL,4.0,1.4,,,,,,,,,25.0,,,,,1.0
250,Liam Delap,FWD,CHE,6.3,1.4,,,,,,,,,,,,,,1.0
100,Eli Junior Kroupi,FWD,BOU,4.5,1.4,,,,,,,,,,,,,,1.0
40,Tyrone Mings,DEF,AVL,4.5,1.4,,,,,,,,,,,,,,1.0
625,Niclas Füllkrug,FWD,WHU,5.8,1.3,,,,,,,,,100.0,,,,,1.0
491,Sandro Tonali,MID,NEW,5.4,1.3,,,,,,,,,100.0,,,,,1.0
440,Diogo Dalot Teixeira,DEF,MUN,4.4,1.3,,,,,,,,,,,,,,1.0
418,Jérémy Doku,MID,MCI,6.4,1.3,,,,,,,,,,,,,,1.0
190,Hjalmar Ekdal,DEF,BUR,4.0,1.3,,,,,,,,,,,,,,1.0
630,Tom King,GKP,EVE,4.0,1.3,,,,,,,,,,,,,,1.0
232,Tosin Adarabioyo,DEF,CHE,4.5,1.2,,,,,,,,,100.0,,,,,1.0
641,Alfie Pond,DEF,WOL,4.0,1.2,,,,,,,,,,,,,,1.0
74,Adrien Truffert,DEF,BOU,4.5,1.2,,,,,,,,,,,,,,1.0
489,Jacob Murphy,MID,NEW,6.3,1.2,,,,,,,,,,,,,,1.0
337,Raúl Jiménez Rodríguez,FWD,FUL,6.3,1.2,,,,,,,,,,,,,,1.0
217,Lyle Foster,FWD,BUR,5.0,1.2,,,,,,,,,,,,,,1.0
200,Jaidon Anthony,MID,BUR,5.5,1.2,,,,,,,,,,,,,,1.0
146,Lewis Dunk,DEF,BHA,4.5,1.2,,,,,,,,,,,,,,1.0
68,Will Dennis,GKP,BOU,4.0,1.1,,,,,,,,,,,,,,1.0
543,Simon Adingra,MID,SUN,5.4,1.1,,,,,,,,,,,,,,1.0
372,Andrew Robertson,DEF,LIV,5.9,1.1,,,,,,,,,,,,,,1.0
447,Ayden Heaven,DEF,MUN,3.9,1.1,,,,,,,,,,,,,,1.0
19,Gabriel Martinelli Silva,MID,ARS,6.9,1.0,,,,,,,,,,,,,,1.0
560,Wilson Isidor,FWD,SUN,5.5,1.0,,,,,,,,,,,,,,1.0
487,Harvey Barnes,MID,NEW,6.5,1.0,,,,,,,,,,,,,,1.0
409,John Stones,DEF,MCI,5.5,0.9,,,,,,,,,50.0,,,,,1.0
59,Amadou Onana,MID,AVL,4.9,0.9,,,,,,,,,,,,,,1.0
485,Anthony Gordon,MID,NEW,7.4,0.9,,,,,,,,,,,,,,1.0
77,James Hill,DEF,BOU,4.0,0.9,,,,,,,,,,,,,,1.0
135,Yoane Wissa,FWD,NEW,7.5,0.9,,,,,,,,,,,,,,1.0
151,Jan Paul van Hecke,DEF,BHA,4.5,0.9,,,,,,,,,,,,,,1.0
78,Julián Araujo Zúñiga,DEF,BOU,4.0,0.9,,,,,,,,,100.0,,,,,1.0
83,Dango Ouattara,MID,BRE,6.0,0.9,,,,,,,,,100.0,,,,,1.0
93,Hamed Traorè,MID,BOU,4.5,0.8,,,,,,,,,,,,,,1.0
160,Yankuba Minteh,MID,BHA,5.9,0.8,,,,,,,,,,,,,,1.0
316,Antonee Robinson,DEF,FUL,5.0,0.8,,,,,,,,,100.0,,,,,1.0
365,Lukas Nmecha,FWD,LEE,5.0,0.8,,,,,,,,,100.0,,,,,1.0
673,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,TOT,5.5,0.8,,,,,,,,,,,,,,1.0
363,Patrick Bamford,FWD,LEE,4.9,0.8,,,,,,,,,,,,,,1.0
362,Joël Piroe,FWD,LEE,5.3,0.8,,,,,,,,,75.0,,,,,1.0
53,Donyell Malen,MID,AVL,5.2,0.8,,,,,,,,,,,,,,1.0
105,Hákon Rafn Valdimarsson,GKP,BRE,4.0,0.8,,,,,,,,,,,,,,1.0
664,Benjamin Lecomte,GKP,FUL,4.0,0.7,,,,,,,,,,,,,,1.0
405,Nathan Aké,DEF,MCI,5.4,0.7,,,,,,,,,,,,,,1.0
599,Dane Scarlett,FWD,TOT,4.4,0.7,,,,,,,,,,,,,,1.0
626,Callum Marshall,FWD,WHU,4.4,0.7,,,,,,,,,,,,,,1.0
390,Ryan Gravenberch,MID,LIV,5.5,0.7,,,,,,,,,100.0,,,,,1.0
325,Emile Smith Rowe,MID,FUL,5.9,0.7,,,,,,,,,,,,,,1.0
623,Freddie Potts,MID,WHU,4.4,0.7,,,,,,,,,,,,,,1.0
33,Marco Bizot,GKP,AVL,4.5,0.7,,,,,,,,,,,,,,1.0
421,Rodrigo 'Rodri' Hernandez Cascante,MID,MCI,6.4,0.7,,,,,,,,,100.0,,,,,1.0
113,Sepp van den Berg,DEF,BRE,4.5,0.7,,,,,,,,,,,,,,1.0
81,Justin Kluivert,MID,BOU,7.0,0.7,,,,,,,,,100.0,,,,,1.0
121,Mikkel Damsgaard,MID,BRE,5.9,0.7,,,,,,,,,,,,,,1.0
674,Aaron Ramsdale,GKP,NEW,4.9,0.7,,,,,,,,,,,,,,1.0
481,Alex Murphy,DEF,NEW,4.0,0.7,,,,,,,,,,,,,,1.0
164,Matt O'Riley,MID,BHA,5.5,0.7,,,,,,,,,,,,,,1.0
629,Daniel Bentley,GKP,WOL,4.0,0.7,,,,,,,,,,,,,,1.0
640,Pedro Cardoso de Lima,DEF,WOL,4.0,0.7,,,,,,,,,,,,,,1.0
158,Georginio Rutter,MID,BHA,5.8,0.6,,,,,,,,,100.0,,,,,1.0
54,John McGinn,MID,AVL,5.5,0.6,,,,,,,,,,,,,,1.0
63,Kadan Young,MID,AVL,4.5,0.6,,,,,,,,,,,,,,1.0
65,Zépiqueno Redmond,FWD,AVL,4.5,0.6,,,,,,,,,,,,,,1.0
295,Michael Keane,DEF,EVE,4.5,0.6,,,,,,,,,,,,,,1.0
678,Arthur Masuaku,DEF,SUN,4.0,0.6,,,,,,,,,100.0,,,,,1.0
578,Luka Vušković,DEF,TOT,3.9,0.6,,,,,,,,,,,,,,1.0
694,Nordi Mukiele,DEF,SUN,4.0,0.6,,,,,,,,,,,,,,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,MID,MCI,6.4,0.6,,,,,,,,,,,,,,1.0
442,Harry Maguire,DEF,MUN,4.4,0.6,,,,,,,,,,,,,,1.0
39,Ian Maatsen,DEF,AVL,4.4,0.6,,,,,,,,,,,,,,1.0
2,Kepa Arrizabalaga Revuelta,GKP,ARS,4.4,0.6,,,,,,,,,,,,,,1.0
263,Nathaniel Clyne,DEF,CRY,4.0,0.5,,,,,,,,,,,,,,1.0
424,Oscar Bobb,MID,MCI,5.5,0.5,,,,,,,,,,,,,,1.0
574,Destiny Udogie,DEF,TOT,4.4,0.5,,,,,,,,,100.0,,,,,1.0
547,Enzo Le Fée,MID,SUN,4.9,0.5,,,,,,,,,75.0,,,,,1.0
293,Jake O'Brien,DEF,EVE,5.0,0.5,,,,,,,,,,,,,,1.0
22,Mikel Merino Zazón,MID,ARS,5.9,0.5,,,,,,,,,,,,,,1.0
11,Benjamin White,DEF,ARS,5.4,0.5,,,,,,,,,100.0,,,,,1.0
13,Brayden Clarke,DEF,ARS,4.0,0.5,,,,,,,,,,,,,,1.0
526,Igor Jesus Maciel da Cruz,FWD,NFO,5.8,0.5,,,,,,,,,,,,,,1.0
527,Taiwo Awoniyi,FWD,NFO,5.3,0.5,,,,,,,,,,,,,,1.0
458,Kobbie Mainoo,MID,MUN,4.9,0.5,,,,,,,,,,,,,,1.0
318,Calvin Bassey,DEF,FUL,4.5,0.5,,,,,,,,,,,,,,1.0
601,Wes Foderingham,GKP,WHU,4.0,0.5,,,,,,,,,,,,,,1.0
192,Quilindschy Hartman,DEF,BUR,4.0,0.5,,,,,,,,,,,,,,1.0
389,Harvey Elliott,MID,AVL,5.4,0.5,,,,,,,,,,,,,,1.0
329,Harry Wilson,MID,FUL,5.4,0.5,,,,,,,,,100.0,,,,,1.0
686,Rio Ngumoha,MID,LIV,4.5,0.5,,,,,,,,,,,,,,1.0
660,Anton Stach,MID,LEE,5.0,0.5,,,,,,,,,,,,,,1.0
339,Illan Meslier,GKP,LEE,4.4,0.5,,,,,,,,,,,,,,1.0
688,James Wright,GKP,AVL,4.0,0.5,,,,,,,,,,,,,,1.0
685,Bafodé Diakité,DEF,BOU,4.5,0.5,,,,,,,,,50.0,,,,,1.0
