player_id,started,minutes,goals,assists,cs,saves,bonus,bps,yellow,red,auto_subbed,final_points
1,,90,0,0,1,1,0,22,0,0,,6
5,,90,0,0,1,0,0,27,0,0,,6
6,,90,0,0,1,0,0,27,0,0,,6
7,,90,0,0,1,0,0,20,0,0,,6
10,,90,0,0,1,0,0,28,0,0,,6
11,,82,0,0,1,0,0,27,0,0,,6
16,,45,1,1,0,0,2,46,0,0,,11
18,,45,0,0,0,0,0,4,0,0,,1
20,,90,0,1,1,0,1,41,0,0,,7
21,,63,0,0,1,0,0,14,0,0,,5
26,,26,0,0,0,0,0,5,0,0,,1
31,,26,0,0,0,0,0,0,0,0,,1
32,,90,0,0,0,3,0,10,0,0,,2
36,,90,0,1,0,0,1,25,0,0,,5
39,,90,0,0,0,0,0,-6,0,0,,1
40,,90,0,0,0,0,0,3,0,0,,1
44,,90,0,0,0,0,0,4,0,0,,1
47,,90,0,0,0,0,0,8,1,0,,1
48,,90,0,0,0,0,0,13,0,0,,2
49,,5,0,0,0,0,0,7,0,0,,1
50,,5,1,0,0,0,0,23,0,0,,6
52,,1,0,0,0,0,0,4,0,0,,1
55,,84,0,0,0,0,0,-4,1,0,,1
64,,30,0,0,0,0,0,2,0,0,,1
67,,90,0,0,1,1,0,23,0,0,,6
72,,90,0,1,1,0,3,39,0,0,,14
74,,90,0,0,1,0,1,28,0,0,,7
77,,90,0,0,1,0,2,31,0,0,,10
82,,74,0,0,0,0,0,8,0,0,,2
83,,89,0,1,1,0,0,14,0,0,,6
84,,85,0,0,1,0,0,12,0,0,,3
85,,68,0,0,1,0,0,7,0,0,,3
86,,20,0,1,0,0,0,15,0,0,,4
87,,21,0,0,0,0,0,7,0,0,,1
90,,90,0,0,1,0,0,17,0,0,,3
97,,79,0,1,1,0,0,17,0,0,,5
98,,10,0,0,0,0,0,3,0,0,,1
100,,69,1,0,1,0,0,22,0,0,,6
101,,90,0,0,1,4,1,32,0,0,,8
106,,90,0,0,1,0,0,27,0,0,,6
107,,90,0,1,1,0,2,34,0,0,,11
108,,10,0,0,0,0,0,2,0,0,,1
110,,90,0,0,1,0,0,15,1,0,,5
113,,90,0,0,1,0,0,27,0,0,,6
116,,1,0,0,0,0,0,5,0,0,,1
119,,74,0,0,0,0,0,11,0,0,,2
120,,79,0,0,1,0,0,6,0,0,,3
121,,90,1,0,1,0,3,36,0,0,,11
126,,90,0,0,1,0,0,22,0,0,,3
129,,90,0,0,1,0,0,17,0,0,,3
135,,22,0,1,0,0,0,5,1,0,,3
136,,90,1,0,1,0,0,21,0,0,,6
139,,90,0,0,0,4,0,1,0,0,,2
143,,90,0,0,0,0,0,8,0,0,,1
145,,9,0,0,0,0,0,2,0,0,,1
146,,2,0,0,0,0,0,-1,0,0,,1
148,,90,0,0,0,0,0,-2,0,0,,1
151,,90,0,0,0,0,0,3,1,0,,2
152,,62,0,0,0,0,0,5,1,0,,1
157,,90,0,0,0,0,0,13,1,0,,1
158,,10,0,0,0,0,0,11,0,0,,1
160,,90,0,0,0,0,0,6,0,0,,2
163,,87,1,0,0,0,0,22,0,0,,7
167,,79,0,0,0,0,0,14,0,0,,2
173,,17,0,0,0,0,0,4,0,0,,1
178,,80,0,1,0,0,0,21,0,0,,5
181,,10,0,0,0,0,0,4,0,0,,1
187,,90,0,0,0,0,0,3,0,0,,1
190,,90,0,0,0,0,0,12,0,0,,3
191,,90,0,0,0,0,0,5,0,0,,3
192,,64,0,0,0,0,0,-3,0,0,,1
193,,75,0,0,0,0,0,3,1,0,,0
195,,25,0,0,0,0,0,5,0,0,,1
200,,90,0,1,0,0,0,21,0,0,,5
207,,36,0,0,0,0,0,4,1,0,,0
209,,53,0,0,0,0,0,1,0,0,,1
210,,90,1,0,0,0,0,25,1,0,,6
215,,75,0,0,0,0,0,7,0,0,,2
216,,14,0,0,0,0,0,4,0,0,,1
220,,66,0,0,0,1,0,-2,0,0,,1
221,,24,0,0,0,0,0,4,0,0,,1
224,,90,0,1,0,0,0,17,0,0,,4
226,,90,0,0,0,0,0,2,0,0,,1
227,,45,0,0,0,0,0,4,0,0,,1
228,,90,0,0,0,0,0,6,1,0,,0
232,,45,0,0,0,0,0,1,0,0,,0
235,,90,0,0,0,0,0,2,0,0,,0
237,,90,0,0,0,0,0,15,0,0,,2
241,,90,0,0,0,0,0,12,1,0,,3
242,,90,0,0,0,0,0,4,0,0,,2
244,,57,0,0,0,0,0,12,0,0,,1
246,,32,0,0,0,0,0,11,0,0,,1
249,,90,1,0,0,0,2,29,0,0,,8
250,,45,0,0,0,0,0,-2,1,0,,0
253,,90,0,0,0,3,0,0,0,0,,2
256,,45,0,0,0,0,0,-2,0,0,,0
257,,90,0,0,0,0,0,3,1,0,,2
258,,45,0,0,0,0,0,4,0,0,,1
260,,90,0,1,0,0,0,15,0,0,,4
261,,14,0,0,0,0,0,-1,0,0,,1
262,,75,0,0,0,0,0,7,0,0,,1
266,,77,0,0,1,0,0,4,0,0,,3
267,,45,0,0,0,0,0,-3,0,0,,1
271,,45,0,0,0,0,0,2,0,0,,1
272,,90,0,0,0,0,0,3,0,0,,0
273,,45,0,0,0,0,0,8,0,0,,1
276,,90,0,0,0,0,0,17,0,0,,4
283,,25,0,0,0,0,0,2,0,0,,1
287,,90,0,0,0,1,0,5,0,0,,1
291,,90,0,0,0,0,0,-4,1,0,,0
292,,90,0,0,0,0,0,-3,0,0,,1
293,,90,1,0,0,0,0,3,1,0,,6
295,,90,0,0,0,0,0,-2,1,0,,2
296,,1,0,0,0,0,0,-1,0,0,,1
299,,90,0,0,0,0,0,6,0,0,,2
301,,1,0,0,0,0,0,1,0,0,,1
303,,90,0,1,0,0,0,26,0,0,,5
304,,90,0,0,0,0,0,7,0,0,,2
305,,1,0,0,0,0,0,3,0,0,,1
310,,26,2,0,0,0,2,55,0,0,,11
311,,63,0,0,0,0,0,3,1,0,,1
314,,90,0,0,0,6,0,12,0,0,,3
316,,90,0,0,0,0,0,7,0,0,,1
317,,90,0,0,0,0,0,6,0,0,,3
318,,90,0,0,0,0,0,9,0,0,,1
319,,90,0,0,0,0,0,5,0,0,,1
325,,77,0,0,0,0,0,13,0,0,,2
326,,16,0,0,0,0,0,3,0,0,,1
329,,63,0,0,0,0,0,9,0,0,,2
331,,26,0,0,0,0,0,1,0,0,,1
332,,90,0,0,0,0,0,7,1,0,,1
335,,26,0,0,0,0,0,4,0,0,,1
336,,63,0,0,0,0,0,7,0,0,,2
337,,72,0,0,0,0,0,6,0,0,,2
338,,17,0,0,0,0,0,6,0,0,,1
341,,90,0,0,0,2,0,10,0,0,,2
342,,90,0,1,0,0,0,20,0,0,,5
343,,90,0,0,0,0,0,2,1,0,,1
344,,90,0,1,0,0,0,20,0,0,,5
348,,90,0,0,0,0,0,7,1,0,,1
350,,18,0,0,0,0,0,8,0,0,,1
351,,1,0,0,0,0,0,3,0,0,,1
353,,1,0,0,0,0,0,5,0,0,,1
354,,90,0,0,0,0,0,6,1,0,,1
358,,71,0,1,0,0,1,27,0,0,,6
365,,25,0,0,0,0,0,4,0,0,,1
369,,90,0,0,0,3,0,7,0,0,,2
370,,74,0,0,0,0,0,-5,0,0,,1
371,,31,0,0,0,0,0,0,0,0,,1
372,,58,0,0,0,0,0,-4,0,0,,0
373,,90,0,0,0,0,0,5,0,0,,1
374,,86,0,0,0,0,0,3,0,0,,1
382,,90,0,0,0,0,0,11,0,0,,2
384,,90,1,0,0,0,0,20,1,0,,6
385,,3,0,0,0,0,0,3,0,0,,1
386,,90,0,0,0,0,0,17,0,0,,2
387,,90,1,1,0,0,3,47,0,0,,13
388,,90,0,0,0,0,0,14,1,0,,1
390,,90,0,0,0,0,0,17,0,0,,2
391,,4,0,0,0,0,0,3,0,0,,1
406,,90,0,0,0,0,0,10,0,0,,3
407,,90,0,0,0,0,0,5,0,0,,1
411,,90,0,0,0,0,0,0,0,0,,1
413,,3,0,0,0,0,0,2,0,0,,1
414,,16,0,0,0,0,0,2,0,0,,1
416,,86,0,0,0,0,0,17,0,0,,2
417,,90,0,1,0,0,0,21,0,0,,5
418,,90,2,0,0,0,3,68,0,0,,15
422,,15,0,1,0,0,0,16,0,0,,4
423,,74,0,0,0,0,0,15,0,0,,2
424,,26,0,0,0,0,0,5,0,0,,1
426,,90,0,0,0,0,0,6,0,0,,2
430,,90,1,0,0,0,1,32,0,0,,7
440,,90,0,0,0,0,0,5,0,0,,1
441,,15,0,0,0,0,0,1,0,0,,1
442,,90,0,0,0,0,0,6,0,0,,1
443,,90,0,0,0,0,0,9,1,0,,2
444,,1,0,0,0,0,0,3,0,0,,1
447,,90,0,0,0,0,0,10,0,0,,1
449,,90,0,1,0,0,1,30,1,0,,5
450,,86,1,0,0,0,0,28,0,0,,7
452,,45,0,0,0,0,0,4,0,0,,1
456,,84,0,0,0,0,0,8,0,0,,2
457,,90,0,0,0,0,0,17,0,0,,4
458,,90,1,0,0,0,2,39,0,0,,9
466,,3,0,0,0,0,0,3,0,0,,1
469,,90,0,0,0,3,0,15,0,0,,3
470,,90,0,0,0,5,0,13,0,0,,2
473,,22,0,0,0,0,0,9,0,0,,1
475,,90,0,0,0,0,0,19,0,0,,4
476,,90,1,0,0,0,0,22,1,0,,7
487,,22,1,0,0,0,0,23,0,0,,6
488,,90,0,1,0,0,1,24,0,0,,6
489,,67,0,1,0,0,3,27,0,0,,8
490,,90,0,0,0,0,0,7,0,0,,4
491,,90,0,0,0,0,0,18,1,0,,1
493,,18,0,0,0,0,0,4,0,0,,1
494,,67,0,0,0,0,0,6,0,0,,2
497,,90,0,0,0,0,0,9,0,0,,2
500,,67,1,0,0,0,3,27,0,0,,9
502,,90,0,0,0,4,0,24,0,0,,8
505,,45,0,0,0,0,0,0,0,0,,1
508,,45,0,0,0,0,0,2,0,0,,1
510,,45,0,0,0,0,0,4,0,0,,1
511,,90,0,0,0,0,0,1,1,0,,1
513,,45,0,0,0,0,0,2,0,0,,1
515,,20,0,1,0,0,0,14,0,0,,4
517,,45,0,0,0,0,0,8,0,0,,1
519,,45,0,0,0,0,0,6,0,0,,1
522,,90,0,0,0,0,0,13,0,0,,4
525,,24,0,0,0,0,0,4,0,0,,1
526,,45,1,0,0,0,0,21,0,0,,5
527,,90,2,1,0,0,3,67,0,0,,16
531,,23,0,0,0,0,0,-11,0,1,,-2
532,,90,0,0,0,0,0,7,0,0,,2
535,,18,0,0,0,0,0,-1,1,0,,0
541,,71,0,0,0,0,0,9,0,0,,2
544,,18,0,0,0,0,0,-1,0,0,,1
547,,90,0,0,0,0,0,12,0,0,,4
552,,71,0,0,0,0,0,16,0,0,,2
553,,90,0,0,0,0,0,12,0,0,,2
560,,18,0,0,0,0,0,3,0,0,,1
567,,90,0,0,0,0,0,2,0,0,,2
568,,90,0,0,0,0,0,17,0,0,,4
570,,90,0,0,0,0,0,13,1,0,,3
573,,23,0,0,0,0,0,-4,0,0,,1
574,,90,0,0,0,0,0,7,0,0,,2
575,,90,0,0,0,0,0,9,0,0,,2
580,,90,0,0,0,0,0,4,0,0,,2
584,,90,0,1,1,0,0,18,1,0,,5
585,,66,0,0,1,0,0,15,1,0,,2
586,,1,0,0,0,0,0,3,0,0,,1
587,,23,0,0,0,0,0,3,0,0,,1
593,,1,0,0,0,0,0,1,0,0,,1
597,,90,1,0,1,0,3,33,0,0,,9
603,,73,0,0,0,0,0,8,0,0,,1
606,,90,0,0,0,0,0,-7,0,0,,-1
608,,2,0,0,0,0,0,2,1,0,,0
610,,25,0,0,0,0,0,2,0,0,,1
613,,90,0,0,0,0,0,9,0,0,,2
614,,64,0,0,0,0,0,16,0,0,,2
615,,87,0,0,0,0,0,3,1,0,,1
624,,87,0,0,0,0,0,14,0,0,,2
629,,90,0,0,0,1,0,10,0,0,,2
633,,77,0,1,0,0,0,23,0,0,,5
634,,90,0,0,0,0,0,8,0,0,,2
635,,45,0,0,0,0,0,5,0,0,,1
636,,90,1,0,0,0,2,26,0,0,,10
637,,90,0,0,0,0,0,15,0,0,,4
640,,45,0,0,0,0,0,3,0,0,,1
643,,90,0,0,0,0,0,14,0,0,,2
646,,90,0,0,0,0,0,13,0,0,,2
651,,1,0,0,0,0,0,3,0,0,,1
654,,64,0,0,0,0,0,10,0,0,,2
659,,64,0,0,0,0,0,1,0,0,,1
660,,71,1,0,0,0,3,33,0,0,,10
662,,7,0,0,0,0,0,2,0,0,,1
666,,63,2,1,1,0,3,66,0,0,,16
668,,90,0,1,0,0,3,27,1,0,,9
670,,90,0,0,0,6,0,19,1,0,,3
671,,25,0,0,0,0,0,1,0,0,,1
673,,90,0,0,0,0,0,18,0,0,,2
679,,90,0,0,0,4,0,8,0,0,,2
680,,14,0,0,0,0,0,3,0,0,,1
681,,45,1,0,0,0,0,22,0,0,,5
683,,90,0,0,0,0,0,6,0,0,,4
684,,90,0,0,0,0,0,9,0,0,,2
686,,15,0,0,0,0,0,4,0,0,,1
691,,90,1,0,0,0,1,27,1,0,,6
693,,10,0,0,0,0,0,2,0,0,,1
694,,90,1,0,0,0,1,24,0,0,,11
697,,4,0,0,0,0,0,3,0,0,,1
698,,64,1,0,1,0,2,30,0,0,,10
700,,12,0,0,0,0,0,4,0,0,,1
706,,90,0,0,0,0,0,12,0,0,,2
708,,90,0,0,0,0,0,17,0,0,,4
712,,45,0,0,0,0,0,3,0,0,,1
713,,90,0,0,1,0,0,25,0,0,,6
718,,2,0,0,0,0,0,3,0,0,,1
719,,90,0,0,0,0,0,9,0,0,,1
720,,90,0,0,0,0,0,9,0,0,,2
722,,25,0,0,0,0,0,8,0,0,,1
723,,90,0,0,0,0,0,-4,1,0,,0
726,,66,0,0,1,0,0,8,1,0,,1
727,,63,0,0,0,0,0,6,0,0,,2
728,,90,0,1,0,0,0,12,0,0,,5
730,,71,0,0,0,0,0,4,1,0,,1
733,,90,0,0,0,3,0,4,0,0,,2
734,,79,0,1,1,0,1,26,0,0,,7
736,,90,0,0,0,3,0,3,1,0,,1
737,,12,0,0,0,0,0,2,0,0,,1
748,,1,0,0,0,0,0,2,0,0,,1
749,,90,0,0,0,0,0,16,0,0,,2
783,,90,0,0,0,0,0,11,0,0,,2
785,,90,0,0,0,0,0,13,0,0,,2
791,,64,0,0,0,0,0,0,1,0,,1
796,,90,1,0,0,0,3,33,1,0,,9
797,,1,0,0,0,0,0,2,0,0,,1
807,,85,1,0,1,0,0,25,0,0,,8
808,,59,0,0,0,0,0,2,0,0,,1
814,,90,0,0,0,0,0,11,0,0,,4
815,,90,0,0,0,0,0,1,0,0,,1
816,,12,0,0,0,0,0,2,0,0,,1
817,,90,0,0,0,0,0,9,0,0,,2
829,,45,0,0,0,0,0,5,0,0,,1
