player_id,started,minutes,goals,assists,cs,saves,bonus,bps,yellow,red,auto_subbed,final_points
1,,90,0,0,1,0,0,19,0,0,,6
5,,90,0,0,1,0,0,25,0,0,,6
6,,90,0,0,1,0,1,28,0,0,,7
8,,90,0,0,1,0,0,24,0,0,,6
10,,33,0,0,0,0,0,5,0,0,,1
16,,77,0,0,1,0,0,6,0,0,,3
17,,77,0,0,1,0,0,12,0,0,,3
18,,12,0,0,0,0,0,6,0,0,,1
19,,26,0,0,0,0,0,3,1,0,,0
20,,63,0,0,1,0,0,7,1,0,,2
21,,90,0,0,1,0,0,20,0,0,,3
26,,90,0,0,1,0,0,16,0,0,,5
27,,8,0,0,0,0,0,0,0,0,,1
31,,26,0,0,0,0,0,4,0,0,,1
32,,45,0,0,0,1,0,13,0,0,,1
33,,45,0,0,0,4,0,17,0,0,,2
36,,90,0,0,1,0,0,29,0,0,,6
37,,72,0,0,1,0,3,33,0,0,,9
38,,90,0,0,1,0,1,30,0,0,,7
39,,17,0,0,0,0,0,5,0,0,,1
44,,8,0,0,0,0,0,3,0,0,,1
47,,90,0,0,1,0,0,13,0,0,,3
48,,90,0,0,1,0,0,13,0,0,,3
50,,25,0,0,0,0,0,2,0,0,,1
52,,14,0,0,0,0,0,5,0,0,,1
53,,17,0,0,0,0,0,3,0,0,,1
54,,72,0,0,1,0,0,5,0,0,,3
58,,81,0,0,1,0,0,14,0,0,,3
64,,90,0,0,1,0,0,4,0,0,,2
67,,90,0,0,0,2,0,5,0,0,,1
72,,90,0,1,0,0,0,22,0,0,,6
74,,90,0,0,0,0,0,1,0,0,,1
77,,90,0,0,0,0,0,5,0,0,,3
82,,90,1,0,0,0,0,23,1,0,,6
84,,86,0,1,0,0,0,19,0,0,,5
86,,26,0,1,0,0,0,10,0,0,,4
88,,90,0,0,0,0,0,9,1,0,,3
90,,90,0,0,0,0,0,17,0,0,,4
97,,63,1,0,0,0,0,26,0,0,,6
98,,26,0,0,0,0,0,1,0,0,,1
100,,63,1,0,0,0,1,29,0,0,,7
101,,90,0,0,1,3,1,38,0,0,,13
106,,90,0,1,1,0,2,40,0,0,,13
107,,60,0,0,1,0,0,19,0,0,,6
108,,90,0,0,1,0,0,19,0,0,,6
109,,90,0,0,1,0,0,25,0,0,,6
110,,81,0,0,1,0,0,26,0,0,,6
116,,8,0,0,0,0,0,2,0,0,,1
120,,90,0,1,1,0,0,17,0,0,,6
121,,29,0,0,0,0,0,7,0,0,,1
124,,14,0,0,0,0,0,3,0,0,,1
125,,90,0,1,1,0,0,24,1,0,,7
126,,75,0,0,1,0,0,9,0,0,,3
129,,90,1,0,1,0,0,30,0,0,,8
