player_id,started,minutes,goals,assists,cs,saves,bonus,bps,yellow,red,auto_subbed,final_points
1,,90,0,0,1,0,0,20,0,0,,6
5,,90,0,1,1,0,2,39,1,0,,12
6,,90,0,0,1,0,0,29,0,0,,6
7,,71,0,0,1,0,0,33,0,0,,6
8,,90,0,0,1,0,0,20,0,0,,6
10,,1,0,0,0,0,0,3,0,0,,1
16,,90,0,0,1,0,0,3,0,0,,3
20,,90,0,1,1,0,0,23,0,0,,6
21,,90,1,0,1,0,3,47,0,0,,13
22,,45,0,0,0,0,0,4,0,0,,1
24,,13,0,0,0,0,0,4,0,0,,1
25,,18,0,0,0,0,0,2,0,0,,1
26,,76,0,0,1,0,0,10,0,0,,3
27,,15,0,0,0,0,0,7,0,0,,1
32,,90,0,0,0,2,0,4,0,0,,1
36,,90,0,0,0,0,0,0,1,0,,0
37,,74,0,0,0,0,0,3,0,0,,1
38,,90,0,0,0,0,0,11,0,0,,1
39,,15,0,0,0,0,0,2,0,0,,1
40,,16,0,0,0,0,0,4,0,0,,1
41,,73,0,0,0,0,0,8,0,0,,1
47,,90,0,0,0,0,0,6,1,0,,1
52,,45,0,0,0,0,0,2,1,0,,0
53,,31,0,0,0,0,0,2,0,0,,1
54,,58,0,0,0,0,0,8,0,0,,1
55,,31,0,0,0,0,0,4,0,0,,1
58,,90,0,0,0,0,0,14,0,0,,2
59,,90,0,0,0,0,0,13,1,0,,1
64,,74,0,0,0,0,0,9,0,0,,2
67,,90,0,0,0,4,0,8,0,0,,2
72,,90,0,0,0,0,0,7,0,0,,3
74,,90,0,0,0,0,0,5,1,0,,2
81,,28,0,0,0,0,0,-2,1,0,,0
82,,90,0,0,0,0,0,6,0,0,,2
83,,74,0,0,0,0,0,10,0,0,,2
84,,90,0,0,0,0,0,11,0,0,,2
85,,79,1,0,0,0,1,34,0,0,,8
86,,61,0,0,0,0,0,12,0,0,,2
87,,17,0,0,0,0,0,4,0,0,,1
88,,28,0,0,0,0,0,11,0,0,,1
90,,72,0,1,0,0,0,24,0,0,,5
97,,28,0,0,0,0,0,1,0,0,,1
100,,61,0,0,0,0,0,6,0,0,,2
101,,90,0,0,0,2,0,11,0,0,,1
106,,90,0,0,0,0,0,-5,1,0,,0
107,,23,0,0,0,0,0,5,0,0,,1
108,,90,0,0,0,0,0,2,0,0,,1
110,,66,0,0,0,0,0,9,0,0,,1
113,,90,0,0,0,0,0,7,0,0,,3
119,,90,0,0,0,0,0,15,0,0,,2
120,,90,0,0,0,0,0,3,1,0,,1
121,,67,0,0,0,0,0,10,0,0,,2
123,,4,0,0,0,0,0,3,0,0,,1
124,,85,0,0,0,0,0,15,1,0,,1
125,,22,0,0,0,0,0,6,0,0,,1
126,,22,0,0,0,0,0,5,0,0,,1
129,,67,0,0,0,0,0,6,0,0,,2
136,,90,0,0,0,0,0,7,0,0,,2
139,,90,0,0,1,2,0,30,0,0,,6
146,,90,0,0,1,0,0,27,0,0,,6
148,,90,0,0,1,0,0,29,0,0,,6
149,,5,0,0,0,0,0,3,0,0,,1
151,,90,0,0,1,0,1,36,0,0,,7
158,,90,0,0,1,0,0,2,0,0,,3
160,,87,0,2,1,0,0,29,0,0,,9
166,,90,0,0,1,0,0,13,0,0,,3
167,,90,0,0,1,0,0,15,0,0,,3
169,,80,2,0,1,0,3,56,0,0,,16
172,,9,0,0,0,0,0,2,0,0,,1
173,,90,0,1,1,0,2,37,0,0,,10
175,,1,0,0,0,0,0,3,0,0,,1
178,,81,1,0,1,0,0,34,0,0,,6
180,,9,0,0,0,0,0,4,0,0,,1
181,,2,0,0,0,0,0,3,0,0,,1
187,,90,0,0,0,0,0,4,0,0,,1
191,,90,0,0,0,0,0,12,0,0,,1
192,,90,0,0,0,0,0,7,0,0,,1
198,,90,0,0,0,0,0,20,0,0,,3
200,,61,0,0,0,0,0,4,0,0,,2
202,,28,0,0,0,0,0,3,0,0,,1
205,,81,0,0,0,0,0,10,1,0,,1
206,,8,0,0,0,0,0,0,0,0,,1
207,,14,0,0,0,0,0,7,0,0,,1
209,,75,0,0,0,0,0,10,0,0,,2
210,,28,0,0,0,0,0,7,0,0,,1
215,,75,0,0,0,0,0,1,1,0,,1
220,,90,0,0,1,1,0,25,0,0,,6
224,,90,0,0,1,0,1,29,0,0,,7
225,,90,0,0,1,0,1,29,0,0,,7
