player_id,started,minutes,goals,assists,cs,saves,bonus,bps,yellow,red,auto_subbed,final_points
1,,90,0,0,0,1,0,3,0,0,,1
5,,90,1,0,0,0,0,16,0,0,,9
6,,90,0,0,0,0,0,9,0,0,,1
8,,90,0,0,0,0,0,8,0,0,,3
16,,23,0,1,0,0,0,19,0,0,,4
17,,79,0,1,0,0,2,26,0,0,,7
18,,66,0,0,0,0,0,8,0,0,,2
19,,66,0,1,0,0,0,19,0,0,,5
20,,23,0,0,0,0,0,2,0,0,,1
21,,90,2,0,0,0,3,58,0,0,,17
22,,10,0,0,0,0,0,6,0,0,,1
26,,90,0,0,0,0,0,19,1,0,,3
31,,24,0,0,0,0,0,4,0,0,,1
32,,90,0,0,0,4,0,19,0,0,,3
36,,89,0,1,0,0,0,21,0,0,,5
37,,21,0,0,0,0,0,3,0,0,,1
38,,90,0,0,0,0,0,15,0,0,,2
39,,68,0,0,0,0,0,10,0,0,,2
42,,1,0,0,0,0,0,3,0,0,,1
44,,7,0,0,0,0,0,1,1,0,,0
47,,90,0,1,0,0,0,20,0,0,,5
48,,90,0,1,0,0,2,34,0,0,,7
50,,68,0,0,0,0,0,6,0,0,,2
52,,27,0,0,0,0,0,4,0,0,,1
53,,7,0,0,0,0,0,3,0,0,,1
54,,82,2,0,0,0,3,51,0,0,,15
58,,90,0,0,0,0,0,19,0,0,,4
64,,82,1,0,0,0,1,32,0,0,,7
67,,90,0,0,0,2,0,4,0,0,,1
72,,90,0,0,0,0,0,-3,0,0,,1
74,,90,0,0,0,0,0,-1,0,0,,1
77,,90,0,0,0,0,0,6,0,0,,3
81,,73,0,0,0,0,0,10,0,0,,2
82,,90,0,0,0,0,0,6,1,0,,1
84,,90,0,0,0,0,0,14,0,0,,2
86,,66,0,0,0,0,0,8,0,0,,2
88,,16,0,1,0,0,0,16,0,0,,4
90,,73,0,0,0,0,0,15,0,0,,2
97,,73,1,0,0,0,1,25,0,0,,7
98,,16,0,0,0,0,0,2,0,0,,1
100,,16,1,0,0,0,1,25,1,0,,5
101,,90,0,0,0,4,0,11,0,0,,2
106,,90,1,1,0,0,0,38,0,0,,10
107,,26,0,0,0,0,0,-6,0,0,,0
108,,90,0,0,0,0,0,8,0,0,,3
109,,14,0,0,0,0,0,-1,0,0,,1
110,,90,0,0,0,0,0,2,1,0,,0
116,,75,0,0,0,0,0,6,0,0,,2
120,,63,0,1,1,0,0,23,0,0,,6
121,,90,0,0,0,0,0,14,0,0,,4
124,,26,0,0,0,0,0,3,0,0,,1
125,,90,0,2,0,0,1,43,0,0,,11
126,,63,0,0,1,0,0,11,0,0,,3
129,,90,0,0,0,0,0,11,1,0,,3
133,,1,0,0,0,0,0,2,0,0,,1
135,,77,0,0,1,0,0,5,0,0,,2
136,,90,3,0,0,0,3,94,0,0,,17
