player_id,started,minutes,goals,assists,cs,saves,bonus,bps,yellow,red,auto_subbed,final_points
1,,90,0,0,0,2,0,8,0,0,,1
5,,90,0,0,0,0,0,2,1,0,,0
6,,90,0,0,0,0,0,13,0,0,,3
11,,16,0,0,0,0,0,3,0,0,,1
17,,90,0,0,0,0,0,13,0,0,,2
18,,45,0,0,0,0,0,5,0,0,,1
19,,45,0,0,0,0,0,1,0,0,,1
20,,16,0,0,0,0,0,10,0,0,,1
21,,90,0,0,0,0,0,13,0,0,,2
26,,83,0,0,0,0,0,12,0,0,,4
30,,90,1,0,0,0,0,21,0,0,,6
32,,90,0,0,0,4,0,9,0,0,,2
36,,90,0,0,0,0,0,-4,0,0,,1
37,,20,0,1,0,0,0,10,0,0,,3
38,,90,0,0,0,0,0,4,0,0,,1
39,,69,0,1,0,0,0,16,0,0,,5
40,,90,0,0,0,0,0,4,0,0,,1
47,,90,1,0,0,0,2,37,0,0,,9
48,,90,0,0,0,0,0,21,0,0,,2
50,,20,0,0,0,0,0,4,0,0,,1
52,,61,0,0,0,0,0,5,0,0,,2
54,,79,0,1,0,0,0,21,0,0,,5
55,,69,0,0,0,0,0,5,0,0,,2
59,,90,0,0,0,0,0,7,1,0,,1
64,,79,2,1,0,0,3,70,0,0,,16
67,,180,0,0,0,4,0,9,1,0,,2
72,,180,0,1,0,0,0,28,0,0,,6
74,,180,1,0,0,0,2,44,0,0,,13
77,,180,0,0,0,0,0,24,0,0,,5
82,,154,0,0,1,0,0,20,0,0,,5
83,,90,0,0,1,0,0,11,0,0,,3
84,,178,1,0,0,0,1,41,1,0,,9
85,,42,0,1,0,0,0,21,0,0,,5
86,,90,0,0,1,0,0,4,0,0,,4
87,,136,0,0,1,0,0,24,1,0,,4
90,,180,0,0,0,0,0,44,1,0,,5
97,,178,0,1,0,0,0,11,1,0,,6
98,,1,0,0,0,0,0,4,0,0,,1
100,,137,1,0,1,0,3,37,1,0,,10
101,,90,0,0,1,0,0,23,0,0,,6
106,,90,0,0,1,0,0,19,0,0,,6
107,,90,0,0,1,0,0,21,0,0,,6
110,,90,0,0,1,0,2,27,0,0,,8
113,,90,0,0,1,0,0,24,0,0,,6
119,,86,0,0,1,0,0,5,0,0,,3
120,,90,0,0,1,0,0,12,0,0,,3
121,,90,0,0,1,0,0,13,0,0,,5
126,,90,0,0,1,0,0,21,0,0,,3
129,,90,0,0,1,0,0,12,0,0,,3
136,,90,0,0,1,0,0,7,0,0,,2
139,,180,0,0,1,4,0,35,0,0,,8
143,,180,0,0,1,0,0,39,0,0,,7
145,,28,0,1,0,0,0,17,0,0,,5
148,,180,1,0,1,0,3,49,0,0,,16
151,,180,0,1,1,0,0,44,0,0,,12
152,,45,0,0,0,0,0,6,0,0,,1
157,,135,1,0,1,0,0,41,0,0,,9
158,,97,1,1,1,0,0,40,0,0,,12
160,,166,0,0,1,0,0,22,1,0,,4
163,,164,1,0,1,0,0,25,0,0,,10
164,,16,0,0,0,0,0,6,0,0,,2
166,,89,0,0,0,0,0,12,0,0,,3
167,,90,0,0,1,0,0,17,0,0,,3
169,,19,0,0,0,0,0,1,0,0,,1
173,,135,0,0,0,0,0,9,1,0,,2
178,,81,1,0,0,0,1,34,0,0,,8
181,,8,0,0,0,0,0,6,0,0,,1
187,,180,0,0,0,0,0,10,1,0,,1
190,,180,0,0,0,0,0,11,0,0,,4
191,,180,0,0,0,0,0,9,0,0,,6
192,,180,0,1,0,0,0,26,0,0,,7
193,,81,0,0,0,0,0,10,0,0,,2
200,,168,0,0,0,0,0,26,0,0,,4
202,,14,0,0,0,0,0,2,0,0,,1
206,,66,0,0,0,0,0,10,0,0,,3
209,,93,0,0,0,0,0,14,0,0,,3
210,,78,0,0,0,0,0,8,0,0,,3
214,,3,0,0,0,0,0,2,0,0,,1
215,,164,1,0,0,0,1,32,0,0,,9
217,,44,0,0,0,0,0,6,0,0,,2
220,,180,0,0,0,5,0,14,0,0,,4
224,,180,0,0,0,0,0,14,0,0,,3
226,,99,0,0,0,0,0,12,0,0,,2
228,,170,0,0,0,0,0,27,0,0,,3
230,,125,0,0,0,0,0,12,1,0,,2
233,,10,0,0,0,0,0,5,0,0,,2
235,,90,0,0,0,0,0,9,0,0,,2
236,,180,0,0,0,0,0,22,0,0,,4
237,,177,0,0,0,0,0,29,0,0,,4
238,,15,0,0,0,0,0,4,0,0,,1
241,,180,0,0,0,0,0,32,0,0,,4
242,,90,0,1,0,0,1,28,0,0,,6
243,,10,0,0,0,0,0,3,0,0,,1
244,,74,0,0,0,0,0,17,0,0,,3
247,,17,0,0,0,0,0,7,0,0,,1
250,,161,0,0,0,0,0,7,0,0,,4
252,,18,0,0,0,0,0,0,0,0,,1
253,,90,0,0,1,3,0,30,0,0,,7
256,,90,0,0,1,0,0,22,1,0,,7
257,,90,0,0,1,0,3,38,0,0,,11
258,,90,0,0,1,0,1,33,0,0,,7
260,,180,0,0,1,0,1,41,1,0,,8
261,,90,0,0,1,0,0,24,0,0,,6
266,,73,0,0,0,0,0,4,0,0,,2
267,,31,0,0,0,0,0,4,0,0,,1
270,,58,0,0,0,0,0,2,0,0,,1
271,,31,0,0,0,0,0,9,0,0,,1
272,,90,0,0,1,0,0,18,0,0,,3
276,,12,0,0,0,0,0,3,0,0,,1
283,,31,0,0,0,0,0,0,0,0,,1
287,,90,0,0,0,3,0,8,1,0,,1
290,,86,0,0,0,0,0,14,0,0,,4
291,,90,0,0,0,0,0,16,0,0,,1
292,,90,0,0,0,0,0,11,0,0,,3
293,,90,0,0,0,0,0,5,0,0,,1
295,,3,0,0,0,0,0,0,0,0,,1
299,,90,0,0,0,0,0,21,0,0,,4
300,,79,0,0,0,0,0,6,0,0,,2
302,,90,0,0,0,0,0,17,0,0,,2
303,,90,0,0,0,0,0,17,1,0,,3
310,,17,0,0,0,0,0,1,0,0,,1
311,,72,1,0,0,0,3,31,0,0,,9
314,,90,0,0,1,4,3,34,0,0,,10
316,,9,0,0,0,0,0,4,0,0,,1
317,,90,0,0,1,0,0,24,0,0,,6
318,,90,0,0,1,0,0,22,0,0,,6
319,,90,0,0,1,0,1,26,0,0,,7
324,,42,0,0,0,0,0,8,0,0,,1
325,,66,0,0,1,0,0,11,0,0,,3
328,,80,0,0,1,0,0,10,0,0,,3
329,,90,0,0,1,0,0,5,0,0,,3
331,,80,0,0,1,0,0,15,0,0,,3
332,,90,0,0,1,0,0,12,1,0,,2
335,,23,0,0,0,0,0,4,0,0,,1
337,,23,0,0,0,0,0,5,0,0,,1
338,,66,0,0,1,0,0,6,0,0,,2
341,,180,0,0,1,6,0,43,0,0,,8
342,,135,0,0,1,0,0,24,0,0,,7
343,,180,0,0,1,0,1,42,0,0,,10
344,,153,0,0,1,0,0,34,0,0,,10
347,,180,0,0,1,0,0,33,0,0,,7
348,,46,0,0,0,0,0,4,0,0,,1
350,,160,0,1,1,0,0,31,1,0,,7
351,,49,0,1,0,0,0,25,0,0,,5
354,,180,0,1,1,0,2,38,0,0,,12
356,,12,0,0,0,0,0,3,0,0,,1
358,,178,0,0,1,0,0,35,0,0,,5
362,,1,0,0,0,0,0,3,0,0,,1
365,,27,0,0,0,0,0,3,0,0,,2
367,,57,0,0,0,2,0,6,0,0,,1
369,,32,0,0,0,1,0,7,0,0,,1
370,,6,0,0,0,0,0,0,0,0,,1
371,,4,0,0,0,0,0,3,0,0,,1
372,,85,0,0,0,0,0,8,0,0,,2
373,,90,1,0,0,0,0,27,0,0,,8
374,,90,0,0,0,0,0,20,0,0,,4
381,,90,1,0,0,0,3,31,0,0,,10
382,,83,0,0,0,0,0,13,0,0,,2
384,,83,0,1,0,0,0,25,0,0,,5
386,,6,0,0,0,0,0,2,0,0,,1
387,,90,0,1,0,0,0,20,0,0,,5
388,,90,0,0,0,0,0,23,0,0,,4
390,,90,0,0,0,0,0,9,0,0,,2
391,,12,0,0,0,0,0,5,0,0,,1
402,,64,0,0,1,0,2,31,0,0,,8
405,,1,0,0,0,0,0,3,0,0,,1
406,,180,0,0,1,0,3,50,0,0,,15
407,,180,0,1,1,0,0,51,0,0,,11
411,,180,0,1,1,0,2,54,0,0,,13
414,,5,0,0,0,0,0,3,0,0,,1
415,,27,0,0,0,0,0,7,0,0,,2
416,,180,0,0,1,0,0,39,0,0,,7
417,,174,1,0,1,0,3,52,0,0,,13
418,,177,0,1,1,0,0,42,0,0,,8
421,,87,0,0,0,0,0,18,0,0,,2
423,,27,0,0,0,0,0,16,0,0,,2
424,,9,0,0,0,0,0,6,0,0,,1
430,,180,2,0,1,0,2,54,1,0,,13
438,,90,0,0,1,0,0,24,0,0,,6
440,,90,0,0,1,0,0,29,0,0,,6
443,,90,0,0,1,0,3,30,0,0,,11
447,,90,0,0,1,0,3,30,0,0,,11
449,,90,0,1,1,0,0,23,0,0,,6
450,,80,1,0,1,0,0,25,1,0,,7
452,,10,0,0,0,0,0,4,0,0,,1
453,,119,0,0,0,0,0,14,0,0,,3
455,,9,0,0,0,0,0,-2,1,0,,0
456,,10,0,0,0,0,0,-1,0,0,,1
457,,90,0,0,1,0,0,20,0,0,,5
458,,90,0,0,1,0,0,16,1,0,,4
466,,3,0,0,0,0,0,4,0,0,,1
470,,180,0,0,0,8,0,23,0,0,,4
