player_id,name,pos,club,now_price,owned_by_%,xG_last4,xA_last4,xGI_last4,npXGI90_last6,shots_box_last4,big_chances_last4,key_passes_last4,mins_last4,expected_minutes_gw+1,proj_points_gw+1,proj_points_next3,injury_status,notes,legend_weight
567,Antonín Kinský,GKP,TOT,4.0,2.1,,,,,,,,,,,,,,1.0
135,Yoane Wissa,FWD,BRE,7.5,2.1,,,,,,,,,,,,,,1.0
97,Francisco Evanilson de Lima Barbosa,FWD,BOU,7.0,2.1,,,,,,,,,,,,,,1.0
362,Joël Piroe,FWD,LEE,5.5,2.0,,,,,,,,,,,,,,1.0
363,Patrick Bamford,FWD,LEE,5.0,2.0,,,,,,,,,,,,,,1.0
387,Dominik Szoboszlai,MID,LIV,6.5,2.0,,,,,,,,,,,,,,1.0
628,José Malheiro de Sá,GKP,WOL,4.5,2.0,,,,,,,,,,,,,,1.0
7,Riccardo Calafiori,DEF,ARS,5.5,2.0,,,,,,,,,,,,,,1.0
675,Angus Gunn,GKP,NFO,4.0,1.9,,,,,,,,,,,,,,1.0
485,Anthony Gordon,MID,NEW,7.5,1.9,,,,,,,,,100.0,,,,,1.0
436,Matthijs de Ligt,DEF,MUN,5.0,1.9,,,,,,,,,,,,,,1.0
473,Lewis Hall,DEF,NEW,5.5,1.9,,,,,,,,,,,,,,1.0
187,Kyle Walker,DEF,BUR,4.5,1.9,,,,,,,,,,,,,,1.0
386,Alexis Mac Allister,MID,LIV,6.5,1.8,,,,,,,,,,,,,,1.0
59,Amadou Onana,MID,AVL,5.0,1.8,,,,,,,,,,,,,,1.0
491,Sandro Tonali,MID,NEW,5.5,1.8,,,,,,,,,,,,,,1.0
276,Justin Devenny,MID,CRY,4.5,1.8,,,,,,,,,,,,,,1.0
543,Simon Adingra,MID,SUN,5.5,1.7,,,,,,,,,,,,,,1.0
106,Nathan Collins,DEF,BRE,5.0,1.7,,,,,,,,,,,,,,1.0
228,Malo Gusto,DEF,CHE,5.0,1.7,,,,,,,,,,,,,,1.0
444,Leny Yoro,DEF,MUN,4.5,1.7,,,,,,,,,,,,,,1.0
630,Tom King,GKP,EVE,4.0,1.6,,,,,,,,,,,,,,1.0
238,Estêvão Almeida de Oliveira Gonçalves,MID,CHE,6.5,1.6,,,,,,,,,,,,,,1.0
488,Bruno Guimarães Rodriguez Moura,MID,NEW,6.5,1.6,,,,,,,,,,,,,,1.0
53,Donyell Malen,MID,AVL,5.5,1.6,,,,,,,,,,,,,,1.0
314,Bernd Leno,GKP,FUL,5.0,1.6,,,,,,,,,,,,,,1.0
652,Enso González Medina,MID,WOL,4.5,1.6,,,,,,,,,,,,,,1.0
447,Ayden Heaven,DEF,MUN,4.0,1.6,,,,,,,,,,,,,,1.0
261,Chris Richards,DEF,CRY,4.5,1.5,,,,,,,,,,,,,,1.0
19,Gabriel Martinelli Silva,MID,ARS,7.0,1.5,,,,,,,,,,,,,,1.0
641,Alfie Pond,DEF,WOL,4.0,1.5,,,,,,,,,,,,,,1.0
324,Alex Iwobi,MID,FUL,6.5,1.5,,,,,,,,,,,,,,1.0
258,Tyrick Mitchell,DEF,CRY,5.0,1.4,,,,,,,,,,,,,,1.0
158,Georginio Rutter,MID,BHA,6.0,1.4,,,,,,,,,,,,,,1.0
414,Phil Foden,MID,MCI,8.0,1.4,,,,,,,,,100.0,,,,,1.0
372,Andrew Robertson,DEF,LIV,6.0,1.3,,,,,,,,,,,,,,1.0
30,Kai Havertz,FWD,ARS,7.5,1.3,,,,,,,,,,,,,,1.0
573,Djed Spence,DEF,TOT,4.5,1.3,,,,,,,,,,,,,,1.0
78,Julián Araujo Zúñiga,DEF,BOU,4.0,1.3,,,,,,,,,,,,,,1.0
146,Lewis Dunk,DEF,BHA,4.5,1.3,,,,,,,,,,,,,,1.0
516,Callum Hudson-Odoi,MID,NFO,6.0,1.2,,,,,,,,,,,,,,1.0
683,Omar Alderete,DEF,SUN,4.0,1.2,,,,,,,,,,,,,,1.0
40,Tyrone Mings,DEF,AVL,4.5,1.2,,,,,,,,,,,,,,1.0
151,Jan Paul van Hecke,DEF,BHA,4.5,1.2,,,,,,,,,,,,,,1.0
226,Trevoh Chalobah,DEF,CHE,5.0,1.2,,,,,,,,,,,,,,1.0
257,Maxence Lacroix,DEF,CRY,5.0,1.2,,,,,,,,,,,,,,1.0
232,Tosin Adarabioyo,DEF,CHE,4.5,1.2,,,,,,,,,75.0,,,,,1.0
561,Eliezer Mayenda Dossou,FWD,SUN,5.5,1.1,,,,,,,,,,,,,,1.0
578,Luka Vušković,DEF,TOT,4.0,1.1,,,,,,,,,,,,,,1.0
233,Josh Acheampong,DEF,CHE,4.0,1.1,,,,,,,,,,,,,,1.0
18,Noni Madueke,MID,ARS,7.0,1.1,,,,,,,,,,,,,,1.0
160,Yankuba Minteh,MID,BHA,6.0,1.1,,,,,,,,,,,,,,1.0
100,Eli Junior Kroupi,FWD,BOU,4.5,1.1,,,,,,,,,,,,,,1.0
418,Jérémy Doku,MID,MCI,6.5,1.1,,,,,,,,,,,,,,1.0
640,Pedro Cardoso de Lima,DEF,WOL,4.0,1.1,,,,,,,,,,,,,,1.0
612,Lucas Tolentino Coelho de Lima,MID,WHU,6.0,1.0,,,,,,,,,,,,,,1.0
329,Harry Wilson,MID,FUL,5.5,1.0,,,,,,,,,,,,,,1.0
121,Mikkel Damsgaard,MID,BRE,6.0,1.0,,,,,,,,,,,,,,1.0
105,Hákon Rafn Valdimarsson,GKP,BRE,4.0,1.0,,,,,,,,,,,,,,1.0
72,Marcos Senesi Barón,DEF,BOU,4.5,1.0,,,,,,,,,,,,,,1.0
335,Josh King,MID,FUL,4.5,1.0,,,,,,,,,,,,,,1.0
68,Will Dennis,GKP,BOU,4.0,1.0,,,,,,,,,,,,,,1.0
164,Matt O'Riley,MID,BHA,5.5,1.0,,,,,,,,,,,,,,1.0
32,Emiliano Martínez Romero,GKP,AVL,5.0,0.9,,,,,,,,,100.0,,,,,1.0
2,Kepa Arrizabalaga Revuelta,GKP,ARS,4.5,0.9,,,,,,,,,,,,,,1.0
674,Aaron Ramsdale,GKP,NEW,5.0,0.9,,,,,,,,,,,,,,1.0
65,Zépiqueno Redmond,FWD,AVL,4.5,0.9,,,,,,,,,,,,,,1.0
664,Benjamin Lecomte,GKP,FUL,4.0,0.9,,,,,,,,,,,,,,1.0
404,Manuel Akanji,DEF,MCI,5.5,0.9,,,,,,,,,,,,,,1.0
325,Emile Smith Rowe,MID,FUL,6.0,0.9,,,,,,,,,,,,,,1.0
285,Odsonne Édouard,FWD,CRY,5.0,0.9,,,,,,,,,,,,,,1.0
136,Igor Thiago Nascimento Rodrigues,FWD,BRE,6.0,0.9,,,,,,,,,,,,,,1.0
11,Benjamin White,DEF,ARS,5.5,0.9,,,,,,,,,,,,,,1.0
526,Igor Jesus Maciel da Cruz,FWD,NFO,6.0,0.8,,,,,,,,,,,,,,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,MID,MCI,6.5,0.8,,,,,,,,,,,,,,1.0
481,Alex Murphy,DEF,NEW,4.0,0.8,,,,,,,,,,,,,,1.0
599,Dane Scarlett,FWD,TOT,4.5,0.8,,,,,,,,,,,,,,1.0
613,Tomáš Souček,MID,WHU,6.0,0.8,,,,,,,,,,,,,,1.0
678,Arthur Masuaku,DEF,SUN,4.0,0.8,,,,,,,,,100.0,,,,,1.0
339,Illan Meslier,GKP,LEE,4.5,0.8,,,,,,,,,,,,,,1.0
316,Antonee Robinson,DEF,FUL,5.0,0.8,,,,,,,,,,,,,,1.0
93,Hamed Traorè,MID,BOU,4.5,0.8,,,,,,,,,,,,,,1.0
77,James Hill,DEF,BOU,4.0,0.8,,,,,,,,,,,,,,1.0
74,Adrien Truffert,DEF,BOU,4.5,0.8,,,,,,,,,,,,,,1.0
409,John Stones,DEF,MCI,5.5,0.8,,,,,,,,,,,,,,1.0
415,Sávio Moreira de Oliveira,MID,MCI,7.0,0.8,,,,,,,,,,,,,,1.0
292,Vitalii Mykolenko,DEF,EVE,5.0,0.8,,,,,,,,,75.0,,,,,1.0
629,Daniel Bentley,GKP,WOL,4.0,0.8,,,,,,,,,,,,,,1.0
39,Ian Maatsen,DEF,AVL,4.5,0.8,,,,,,,,,,,,,,1.0
626,Callum Marshall,FWD,WHU,4.5,0.7,,,,,,,,,,,,,,1.0
33,Marco Bizot,GKP,AVL,4.5,0.7,,,,,,,,,,,,,,1.0
623,Freddie Potts,MID,WHU,4.5,0.7,,,,,,,,,,,,,,1.0
263,Nathaniel Clyne,DEF,CRY,4.0,0.7,,,,,,,,,,,,,,1.0
458,Kobbie Mainoo,MID,MUN,5.0,0.7,,,,,,,,,,,,,,1.0
442,Harry Maguire,DEF,MUN,4.5,0.7,,,,,,,,,,,,,,1.0
527,Taiwo Awoniyi,FWD,NFO,5.5,0.7,,,,,,,,,,,,,,1.0
310,Thierno Barry,FWD,EVE,6.0,0.7,,,,,,,,,,,,,,1.0
670,Robin Roefs,GKP,SUN,4.5,0.7,,,,,,,,,,,,,,1.0
54,John McGinn,MID,AVL,5.5,0.7,,,,,,,,,,,,,,1.0
63,Kadan Young,MID,AVL,4.5,0.7,,,,,,,,,,,,,,1.0
405,Nathan Aké,DEF,MCI,5.5,0.7,,,,,,,,,,,,,,1.0
81,Justin Kluivert,MID,BOU,7.0,0.7,,,,,,,,,,,,,,1.0
574,Destiny Udogie,DEF,TOT,4.5,0.7,,,,,,,,,,,,,,1.0
421,Rodrigo 'Rodri' Hernandez Cascante,MID,MCI,6.5,0.6,,,,,,,,,100.0,,,,,1.0
487,Harvey Barnes,MID,NEW,6.5,0.6,,,,,,,,,,,,,,1.0
562,Ahmed Abdullahi,FWD,SUN,4.5,0.6,,,,,,,,,,,,,,1.0
22,Mikel Merino Zazón,MID,ARS,6.0,0.6,,,,,,,,,,,,,,1.0
24,Christian Nørgaard,MID,ARS,5.5,0.6,,,,,,,,,75.0,,,,,1.0
13,Brayden Clarke,DEF,ARS,4.0,0.6,,,,,,,,,,,,,,1.0
465,Rasmus Højlund,FWD,MUN,6.5,0.6,,,,,,,,,,,,,,1.0
52,Jacob Ramsey,MID,AVL,5.5,0.6,,,,,,,,,,,,,,1.0
601,Wes Foderingham,GKP,WHU,4.0,0.6,,,,,,,,,,,,,,1.0
293,Jake O'Brien,DEF,EVE,5.0,0.6,,,,,,,,,,,,,,1.0
273,Adam Wharton,MID,CRY,5.0,0.6,,,,,,,,,,,,,,1.0
290,Jarrad Branthwaite,DEF,EVE,5.5,0.6,,,,,,,,,,,,,,1.0
655,Fábio Soares Silva,FWD,WOL,5.0,0.6,,,,,,,,,,,,,,1.0
3,Karl Hein,GKP,ARS,4.0,0.6,,,,,,,,,,,,,,1.0
663,Jhon Arias,MID,WOL,5.5,0.6,,,,,,,,,,,,,,1.0
669,Dan Ndoye,MID,NFO,6.0,0.5,,,,,,,,,,,,,,1.0
192,Quilindschy Hartman,DEF,BUR,4.0,0.5,,,,,,,,,,,,,,1.0
484,Matt Targett,DEF,NEW,4.0,0.5,,,,,,,,,,,,,,1.0
490,Joelinton Cássio Apolinário de Lira,MID,NEW,6.0,0.5,,,,,,,,,,,,,,1.0
475,Sven Botman,DEF,NEW,5.0,0.5,,,,,,,,,,,,,,1.0
217,Lyle Foster,FWD,BUR,5.0,0.5,,,,,,,,,,,,,,1.0
534,Joe Anderson,DEF,SUN,4.0,0.5,,,,,,,,,,,,,,1.0
529,Simon Moore,GKP,SUN,4.0,0.5,,,,,,,,,,,,,,1.0
353,Daniel James,MID,LEE,5.5,0.5,,,,,,,,,,,,,,1.0
116,Aaron Hickey,DEF,BRE,4.0,0.5,,,,,,,,,,,,,,1.0
