player_id,started,minutes,goals,assists,cs,saves,bonus,bps,yellow,red,auto_subbed,final_points
1,,90,0,0,0,1,0,8,0,0,,1
5,,90,0,1,0,0,0,12,0,0,,4
6,,90,0,0,0,0,0,12,0,0,,1
10,,90,0,0,0,0,0,5,0,0,,1
11,,75,0,0,0,0,0,13,0,0,,1
18,,53,0,0,0,0,0,4,0,0,,1
19,,53,0,0,0,0,0,3,0,0,,1
20,,36,0,0,0,0,0,4,0,0,,1
21,,90,0,0,0,0,2,26,0,0,,4
26,,75,0,0,0,0,0,14,0,0,,2
27,,45,0,0,0,0,0,5,0,0,,1
30,,53,0,0,0,0,0,-5,0,0,,1
31,,14,0,0,0,0,0,5,0,0,,1
33,,90,0,0,0,4,0,14,0,0,,3
36,,90,0,0,0,0,0,5,1,0,,1
37,,77,0,0,0,0,0,16,0,0,,2
39,,12,0,0,0,0,0,6,0,0,,1
41,,90,0,0,0,0,0,8,0,0,,2
42,,1,0,0,0,0,0,3,0,0,,1
47,,77,0,1,0,0,0,14,0,0,,5
48,,90,0,0,0,0,0,20,0,0,,2
50,,12,0,0,0,0,0,7,0,0,,1
52,,6,0,0,0,0,0,6,0,0,,1
54,,90,0,0,0,0,0,16,1,0,,1
55,,76,0,0,0,0,0,13,0,0,,2
59,,90,0,0,0,0,1,21,0,0,,3
64,,86,0,0,0,0,0,2,0,0,,2
67,,90,0,0,0,2,0,10,0,0,,2
72,,90,0,0,0,0,0,11,0,0,,4
73,,1,0,0,0,0,0,3,0,0,,1
74,,90,0,1,0,0,0,9,1,0,,4
77,,90,0,0,0,0,0,14,1,0,,3
82,,90,0,0,1,0,0,13,1,0,,2
83,,90,0,0,0,0,0,12,0,0,,2
84,,90,0,0,0,0,0,14,0,0,,2
85,,20,0,0,0,0,0,5,0,0,,1
86,,20,0,0,0,0,0,6,0,0,,1
87,,69,0,0,0,0,0,11,0,0,,2
90,,90,1,0,0,0,3,33,0,0,,12
97,,89,0,1,0,0,0,22,0,0,,5
98,,1,0,0,0,0,0,3,0,0,,1
100,,84,1,0,0,0,1,25,1,0,,6
101,,90,0,0,0,4,0,14,0,0,,2
106,,90,0,0,0,0,0,10,0,0,,3
107,,90,0,0,0,0,0,10,0,0,,1
110,,90,0,1,0,0,0,21,0,0,,4
113,,90,0,0,0,0,0,10,0,0,,3
119,,20,0,0,0,0,0,3,0,0,,1
120,,90,0,1,0,0,0,11,0,0,,5
121,,45,0,0,0,0,0,3,0,0,,1
126,,90,0,0,0,0,0,20,0,0,,2
129,,90,0,0,0,0,0,15,0,0,,4
135,,1,0,0,0,0,0,3,0,0,,1
136,,90,2,0,0,0,3,49,0,0,,13
139,,90,0,0,1,4,2,36,0,0,,9
143,,90,0,0,1,0,2,36,0,0,,10
148,,90,0,0,1,0,0,34,0,0,,6
151,,90,0,0,1,0,0,24,1,0,,5
152,,2,0,0,0,0,0,3,0,0,,1
157,,10,0,0,0,0,0,7,0,0,,1
158,,15,0,0,0,0,0,3,0,0,,1
160,,79,0,0,1,0,0,13,0,0,,3
163,,74,0,0,1,0,0,12,0,0,,3
166,,90,0,1,1,0,0,30,0,0,,8
167,,15,0,0,0,0,0,3,0,0,,1
169,,87,0,0,1,0,0,9,0,0,,5
173,,90,2,0,1,0,3,60,0,0,,18
178,,74,0,0,1,0,0,9,0,0,,2
187,,8,0,0,0,0,0,3,0,0,,1
190,,90,0,0,0,0,0,15,0,0,,1
191,,90,0,0,0,0,0,6,1,0,,2
192,,81,0,0,0,0,0,5,0,0,,2
193,,81,0,0,0,0,0,14,0,0,,2
195,,8,0,0,0,0,0,-1,0,0,,1
200,,90,0,0,0,0,0,5,0,0,,2
202,,23,0,0,0,0,0,3,0,0,,1
206,,74,0,0,0,0,0,9,0,0,,2
214,,15,0,0,0,0,0,6,0,0,,1
215,,90,0,0,0,0,0,10,0,0,,2
220,,90,0,0,0,5,0,11,0,0,,2
224,,90,0,0,0,0,0,-1,1,0,,0
228,,87,0,0,0,0,0,-1,0,0,,1
230,,90,0,0,0,0,0,7,0,0,,3
233,,2,0,0,0,0,0,4,0,0,,1
235,,90,0,0,0,0,0,16,0,0,,4
236,,90,0,0,0,0,0,11,0,0,,2
238,,66,0,0,0,0,0,-4,1,0,,1
241,,81,0,0,0,0,0,8,0,0,,2
242,,90,1,0,0,0,2,36,0,0,,9
243,,16,0,0,0,0,0,5,0,0,,1
244,,23,0,0,0,0,0,10,0,0,,1
246,,66,0,0,0,0,0,12,0,0,,2
247,,8,0,0,0,0,0,0,1,0,,0
249,,81,0,0,0,0,0,9,0,0,,2
250,,9,0,0,0,0,0,2,0,0,,1
253,,90,0,0,0,2,0,12,0,0,,2
256,,90,0,0,0,0,0,13,0,0,,4
257,,90,0,0,0,0,0,11,0,0,,4
258,,90,0,1,0,0,0,23,0,0,,5
259,,1,0,0,0,0,0,3,0,0,,1
260,,90,1,0,1,0,3,48,0,0,,15
261,,90,0,0,0,0,0,10,0,0,,2
266,,36,0,0,0,0,0,8,0,0,,1
267,,26,0,0,0,0,0,5,0,0,,1
270,,63,0,0,0,0,0,10,0,0,,2
271,,14,0,0,0,0,0,3,0,0,,1
272,,90,0,1,0,0,0,20,0,0,,5
273,,26,0,0,0,0,0,4,0,0,,1
283,,25,2,0,0,0,3,53,0,0,,12
287,,90,0,0,0,2,0,0,1,0,,0
290,,90,0,0,0,0,0,7,0,0,,3
291,,90,0,0,0,0,0,11,0,0,,3
292,,90,0,0,0,0,0,7,0,0,,3
293,,90,0,1,0,0,0,10,0,0,,4
299,,90,0,0,0,0,0,15,0,0,,2
300,,73,0,0,0,0,0,7,0,0,,2
302,,73,0,1,0,0,0,25,0,0,,5
303,,90,0,0,0,0,0,17,1,0,,3
304,,16,0,0,0,0,0,5,0,0,,1
310,,16,0,0,0,0,0,3,0,0,,1
311,,73,1,0,0,0,1,27,0,0,,7
314,,90,0,0,0,3,0,13,0,0,,2
316,,68,0,0,0,0,0,9,0,0,,3
317,,90,0,0,0,0,0,8,0,0,,1
318,,90,0,0,0,0,0,13,0,0,,3
319,,90,0,0,0,0,0,15,0,0,,1
